fips,geo_name,individual_party,is_incumbent,name,party,rank,reporting_pct,state,vote_pct,votes
29005,Atchison County,,False,E. Greitens,Republican,1,100.0,Missouri,44.3,358.0
29005,Atchison County,,False,J. Brunner,Republican,2,100.0,Missouri,22.5,182.0
29005,Atchison County,,False,P. Kinder,Republican,3,100.0,Missouri,18.9,153.0
29005,Atchison County,,False,C. Hanaway,Republican,4,100.0,Missouri,14.3,116.0
29005,Atchison County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29007,Audrain County,,False,C. Koster,Democrat,1,100.0,Missouri,77.7,729.0
29007,Audrain County,,False,C. Wheeler,Democrat,2,100.0,Missouri,9.2,86.0
29007,Audrain County,,False,E. Morrison,Democrat,3,100.0,Missouri,8.1,76.0
29007,Audrain County,,False,L. Steinman,Democrat,4,100.0,Missouri,5.0,47.0
29007,Audrain County,,False,E. Greitens,Republican,1,100.0,Missouri,36.3,1143.0
29007,Audrain County,,False,C. Hanaway,Republican,2,100.0,Missouri,25.0,787.0
29007,Audrain County,,False,P. Kinder,Republican,3,100.0,Missouri,20.3,640.0
29007,Audrain County,,False,J. Brunner,Republican,4,100.0,Missouri,18.4,579.0
29007,Audrain County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29009,Barry County,,False,C. Koster,Democrat,1,100.0,Missouri,77.1,434.0
29009,Barry County,,False,E. Morrison,Democrat,2,100.0,Missouri,10.5,59.0
29009,Barry County,,False,C. Wheeler,Democrat,3,100.0,Missouri,7.8,44.0
29009,Barry County,,False,L. Steinman,Democrat,4,100.0,Missouri,4.6,26.0
29009,Barry County,,False,E. Greitens,Republican,1,100.0,Missouri,30.9,1997.0
29009,Barry County,,False,J. Brunner,Republican,2,100.0,Missouri,34.2,2215.0
29009,Barry County,,False,C. Hanaway,Republican,3,100.0,Missouri,18.6,1207.0
29009,Barry County,,False,P. Kinder,Republican,4,100.0,Missouri,16.3,1053.0
29009,Barry County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29011,Barton County,,False,C. Koster,Democrat,1,100.0,Missouri,67.9,72.0
29011,Barton County,,False,E. Morrison,Democrat,2,100.0,Missouri,16.0,17.0
29011,Barton County,,False,C. Wheeler,Democrat,3,100.0,Missouri,12.3,13.0
29011,Barton County,,False,L. Steinman,Democrat,4,100.0,Missouri,3.8,4.0
29011,Barton County,,False,E. Greitens,Republican,1,100.0,Missouri,34.0,1199.0
29011,Barton County,,False,P. Kinder,Republican,2,100.0,Missouri,28.0,987.0
29011,Barton County,,False,J. Brunner,Republican,3,100.0,Missouri,24.3,856.0
29011,Barton County,,False,C. Hanaway,Republican,4,100.0,Missouri,13.7,482.0
29011,Barton County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29013,Bates County,,False,C. Koster,Democrat,1,100.0,Missouri,78.7,664.0
29013,Bates County,,False,C. Wheeler,Democrat,2,100.0,Missouri,10.5,89.0
29013,Bates County,,False,E. Morrison,Democrat,3,100.0,Missouri,8.4,71.0
29013,Bates County,,False,L. Steinman,Democrat,4,100.0,Missouri,2.4,20.0
29013,Bates County,,False,E. Greitens,Republican,1,100.0,Missouri,42.6,876.0
29013,Bates County,,False,P. Kinder,Republican,2,100.0,Missouri,20.7,426.0
29013,Bates County,,False,J. Brunner,Republican,3,100.0,Missouri,19.2,394.0
29013,Bates County,,False,C. Hanaway,Republican,4,100.0,Missouri,17.5,360.0
29013,Bates County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29015,Benton County,,False,C. Koster,Democrat,1,100.0,Missouri,73.7,508.0
29015,Benton County,,False,E. Morrison,Democrat,2,100.0,Missouri,11.5,79.0
29015,Benton County,,False,C. Wheeler,Democrat,3,100.0,Missouri,10.6,73.0
29015,Benton County,,False,L. Steinman,Democrat,4,100.0,Missouri,4.2,29.0
29015,Benton County,,False,E. Greitens,Republican,1,100.0,Missouri,41.4,1623.0
29015,Benton County,,False,P. Kinder,Republican,2,100.0,Missouri,21.7,851.0
29015,Benton County,,False,J. Brunner,Republican,3,100.0,Missouri,20.8,818.0
29015,Benton County,,False,C. Hanaway,Republican,4,100.0,Missouri,16.1,632.0
29015,Benton County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29017,Bollinger County,,False,C. Koster,Democrat,1,100.0,Missouri,69.4,152.0
29017,Bollinger County,,False,E. Morrison,Democrat,2,100.0,Missouri,16.4,36.0
29017,Bollinger County,,False,C. Wheeler,Democrat,3,100.0,Missouri,9.6,21.0
29017,Bollinger County,,False,L. Steinman,Democrat,4,100.0,Missouri,4.6,10.0
29017,Bollinger County,,False,E. Greitens,Republican,1,100.0,Missouri,32.1,687.0
29017,Bollinger County,,False,P. Kinder,Republican,2,100.0,Missouri,40.0,855.0
29017,Bollinger County,,False,J. Brunner,Republican,3,100.0,Missouri,15.9,340.0
29017,Bollinger County,,False,C. Hanaway,Republican,4,100.0,Missouri,12.0,257.0
29017,Bollinger County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29019,Boone County,,False,C. Koster,Democrat,1,100.0,Missouri,86.4,11005.0
29019,Boone County,,False,E. Morrison,Democrat,2,100.0,Missouri,7.1,905.0
29019,Boone County,,False,C. Wheeler,Democrat,3,100.0,Missouri,4.5,571.0
29019,Boone County,,False,L. Steinman,Democrat,4,100.0,Missouri,2.0,251.0
29019,Boone County,,False,E. Greitens,Republican,1,100.0,Missouri,31.7,4768.0
29019,Boone County,,False,C. Hanaway,Republican,2,100.0,Missouri,23.2,3492.0
29019,Boone County,,False,P. Kinder,Republican,3,100.0,Missouri,22.8,3432.0
29019,Boone County,,False,J. Brunner,Republican,4,100.0,Missouri,22.2,3333.0
29019,Boone County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29021,Buchanan County,,False,C. Koster,Democratic,1,100.0,Missouri,67.9,3010.0
29021,Buchanan County,,False,C. Wheeler,Democratic,2,100.0,Missouri,14.6,645.0
29021,Buchanan County,,False,E. Morrison,Democratic,3,100.0,Missouri,12.0,534.0
29021,Buchanan County,,False,L. Steinman,Democratic,4,100.0,Missouri,5.5,243.0
29021,Buchanan County,,False,E. Greitens,Republican,1,100.0,Missouri,36.2,3247.0
29021,Buchanan County,,False,J. Brunner,Republican,2,100.0,Missouri,24.1,2165.0
29021,Buchanan County,,False,C. Hanaway,Republican,3,100.0,Missouri,22.7,2037.0
29021,Buchanan County,,False,P. Kinder,Republican,4,100.0,Missouri,17.0,1525.0
29021,Buchanan County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29023,Butler County,,False,C. Koster,Democratic,1,100.0,Missouri,67.0,380.0
