fips,geo_name,individual_party,is_incumbent,is_winner,name,party,rank,reporting_pct,state,vote_pct,votes
2,2nd District Primaries,democrat,False,True,B. Otto,Democratic,1,100.0,Missouri,,
2,2nd District Primaries,republican,True,True,A. Wagner,Republican,1,100.0,Missouri,82.6,76731.0
2,2nd District Primaries,republican,False,False,G. Sears,Republican,2,100.0,Missouri,17.4,16204.0
2,2nd District Primaries,independent_or_other,False,True,J. Higgins,Independent,1,100.0,Missouri,,
3,3rd District Primaries,democrat,False,True,K. Miller,Democratic,1,100.0,Missouri,,
3,3rd District Primaries,republican,True,True,B. Luetkemeyer,Republican,1,100.0,Missouri,73.5,84265.0
3,3rd District Primaries,republican,False,False,C. Davis,Republican,2,100.0,Missouri,26.5,30436.0
3,3rd District Primaries,independent_or_other,False,True,D. Hogan,Independent,1,100.0,Missouri,,
3,3rd District Primaries,independent_or_other,False,True,D. Simmons,Independent,1,100.0,Missouri,,
4,4th District Primaries,democrat,False,True,G. Christensen,Democratic,1,100.0,Missouri,62.7,17146.0
4,4th District Primaries,democrat,False,False,J. Truman,Democratic,2,100.0,Missouri,37.3,10186.0
4,4th District Primaries,republican,True,True,V. Hartzler,Republican,1,100.0,Missouri,72.5,73807.0
4,4th District Primaries,republican,False,False,J. Webb,Republican,2,100.0,Missouri,27.5,28012.0
4,4th District Primaries,independent_or_other,False,True,M. Bliss,Independent,1,100.0,Missouri,,
5,5th District Primaries,democrat,True,True,E. Cleaver,Democratic,1,100.0,Missouri,88.2,48352.0
5,5th District Primaries,democrat,False,False,R. Gough,Democratic,2,100.0,Missouri,11.8,6491.0
5,5th District Primaries,republican,False,True,J. Turk,Republican,1,100.0,Missouri,68.0,28033.0
5,5th District Primaries,republican,False,False,M. Burris,Republican,2,100.0,Missouri,16.7,6874.0
5,5th District Primaries,republican,False,False,A. Rucker,Republican,3,100.0,Missouri,10.0,4130.0
5,5th District Primaries,republican,False,False,B. Knox,Republican,4,100.0,Missouri,5.2,2159.0
5,5th District Primaries,independent_or_other,False,True,R. Welborn,Independent,1,100.0,Missouri,,
6,6th District Primaries,democrat,False,True,D. Blackwell,Democratic,1,100.0,Missouri,28.0,7981.0
6,6th District Primaries,democrat,False,False,K. Yarber,Democratic,2,100.0,Missouri,24.9,7114.0
6,6th District Primaries,democrat,False,False,T. Gonzalez,Democratic,3,100.0,Missouri,23.2,6619.0
6,6th District Primaries,democrat,False,False,E. Fields,Democratic,4,100.0,Missouri,13.6,3880.0
6,6th District Primaries,democrat,False,False,M. McNabney,Democratic,5,100.0,Missouri,10.3,2930.0
6,6th District Primaries,republican,True,True,S. Graves,Republican,1,100.0,Missouri,76.2,62758.0
6,6th District Primaries,republican,False,False,C. Ryan,Republican,2,100.0,Missouri,14.2,11685.0
6,6th District Primaries,republican,False,False,K. Reid,Republican,3,100.0,Missouri,9.6,7909.0
6,6th District Primaries,independent_or_other,False,True,R. Monchil,Independent,1,100.0,Missouri,,
7,7th District Primaries,democrat,False,True,G. Williams,Democratic,1,100.0,Missouri,52.1,9401.0
7,7th District Primaries,democrat,False,False,S. Reed,Democratic,2,100.0,Missouri,27.3,4915.0
7,7th District Primaries,democrat,False,False,C. Lombardi-Olive,Democratic,3,100.0,Missouri,20.6,3713.0
7,7th District Primaries,republican,True,True,B. Long,Republican,1,100.0,Missouri,62.4,67001.0
7,7th District Primaries,republican,False,False,M. Byrne,Republican,2,100.0,Missouri,13.1,14067.0
7,7th District Primaries,republican,False,False,M. Canovi,Republican,3,100.0,Missouri,8.9,9538.0
7,7th District Primaries,republican,False,False,M. Evans,Republican,4,100.0,Missouri,5.0,5345.0
7,7th District Primaries,republican,False,False,C. Batsche,Republican,5,100.0,Missouri,4.5,4860.0
7,7th District Primaries,republican,False,False,L. Spencer,Republican,6,100.0,Missouri,3.3,3537.0
7,7th District Primaries,republican,False,False,J. Nelson,Republican,7,100.0,Missouri,1.9,2037.0
7,7th District Primaries,republican,False,False,N. Bradham,Republican,8,100.0,Missouri,1.0,1042.0
7,7th District Primaries,independent_or_other,False,True,B. Brixey,Independent,1,100.0,Missouri,,
8,8th District Primaries,democrat,False,True,D. Cowell,Democratic,1,100.0,Missouri,,
8,8th District Primaries,republican,True,True,J. Smith,Republican,1,100.0,Missouri,67.5,65441.0
8,8th District Primaries,republican,False,False,H. Brown,Republican,2,100.0,Missouri,15.8,15337.0
8,8th District Primaries,republican,False,False,T. Mahn,Republican,3,100.0,Missouri,11.9,11561.0
8,8th District Primaries,republican,False,False,P. Smith,Republican,4,100.0,Missouri,4.7,4601.0
8,8th District Primaries,independent_or_other,False,True,J. Shell,Independent,1,100.0,Missouri,,
1,1st District Primaries,democrat,False,True,D. Juneau,Democratic,1,100.0,Montana,,
1,1st District Primaries,republican,True,True,R. Zinke,Republican,1,100.0,Montana,,
1,1st District Primaries,independent_or_other,False,True,M. Fellows,Independent,1,100.0,Montana,,
1,1st District Primaries,democrat,False,True,D. Wik,Democratic,1,100.0,Nebraska,,
1,1st District Primaries,republican,True,True,J. Fortenberry,Republican,1,100.0,Nebraska,,
2,2nd District Primaries,democrat,True,True,B. Ashford,Democratic,1,100.0,Nebraska,,
2,2nd District Primaries,republican,False,True,D. Bacon,Republican,1,100.0,Nebraska,66.0,31639.0
2,2nd District Primaries,republican,False,False,C. Maxwell,Republican,2,100.0,Nebraska,34.0,16294.0
3,3rd District Primary,republican,True,True,A. Smith,,1,100.0,Nebraska,,
1,1st District Primaries,democrat,True,True,D. Titus,Democratic,1,100.0,Nevada,82.4,15549.0
1,1st District Primaries,democrat,False,False,J. Solorio,Democratic,2,100.0,Nevada,9.4,1774.0
1,1st District Primaries,democrat,False,False,P. Boylan,Democratic,3,100.0,Nevada,8.2,1552.0
1,1st District Primaries,republican,False,True,M. Perry,Republican,1,100.0,Nevada,25.1,2588.0
1,1st District Primaries,republican,False,False,S. Carlisle,Republican,2,100.0,Nevada,24.8,2561.0
1,1st District Primaries,republican,False,False,F. Horne,Republican,3,100.0,Nevada,18.5,1911.0
1,1st District Primaries,republican,False,False,J. Miller,Republican,4,100.0,Nevada,14.1,1459.0
1,1st District Primaries,republican,False,False,G. Johnston,Republican,5,100.0,Nevada,11.1,1144.0
1,1st District Primaries,republican,False,False,L. Baker,Republican,6,100.0,Nevada,6.5,668.0
2,2nd District Primary,democrat,False,True,H. Evans,,1,100.0,Nevada,45.1,11328.0
2,2nd District Primary,democrat,False,False,R. Shepherd,,2,100.0,Nevada,35.7,8970.0
2,2nd District Primary,democrat,False,False,V. Alm,,3,100.0,Nevada,19.1,4799.0
3,3rd District Primaries,democrat,False,True,J. Rosen,Democratic,1,100.0,Nevada,62.2,14219.0
3,3rd District Primaries,democrat,False,False,J. Sbaih,Democratic,2,100.0,Nevada,12.8,2928.0
3,3rd District Primaries,democrat,False,False,B. Michaels,Democratic,3,100.0,Nevada,9.7,2218.0
3,3rd District Primaries,democrat,False,False,S. Schiffman,Democratic,4,100.0,Nevada,5.4,1237.0
3,3rd District Primaries,democrat,False,False,A. Singer,Democratic,5,100.0,Nevada,5.3,1207.0
3,3rd District Primaries,democrat,False,False,N. Waite,Democratic,6,100.0,Nevada,4.6,1055.0
3,3rd District Primaries,republican,False,True,D. Tarkanian,Republican,1,100.0,Nevada,32.0,8998.0
3,3rd District Primaries,republican,False,False,M. Roberson,Republican,2,100.0,Nevada,24.0,6758.0
3,3rd District Primaries,republican,False,False,M. Fiore,Republican,3,100.0,Nevada,18.2,5124.0
3,3rd District Primaries,republican,False,False,A. Matthews,Republican,4,100.0,Nevada,14.1,3975.0
3,3rd District Primaries,republican,False,False,K. Bowers,Republican,5,100.0,Nevada,5.6,1569.0
3,3rd District Primaries,republican,False,False,A. Teijeiro,Republican,6,100.0,Nevada,4.7,1335.0
3,3rd District Primaries,republican,False,False,S. Khal,Republican,7,100.0,Nevada,1.4,381.0
4,4th District Primaries,democrat,False,True,R. Kihuen,Democratic,1,100.0,Nevada,39.9,12220.0
4,4th District Primaries,democrat,False,False,L. Flores,Democratic,2,100.0,Nevada,25.7,7848.0
4,4th District Primaries,democrat,False,False,S. Lee,Democratic,3,100.0,Nevada,20.9,6405.0
4,4th District Primaries,democrat,False,False,M. Arberry,Democratic,4,100.0,Nevada,6.2,1900.0
4,4th District Primaries,democrat,False,False,R. Smith,Democratic,5,100.0,Nevada,2.8,868.0
4,4th District Primaries,democrat,False,False,M. Schaefer,Democratic,6,100.0,Nevada,2.5,773.0
4,4th District Primaries,democrat,False,False,D. Rolle,Democratic,7,100.0,Nevada,1.1,336.0
4,4th District Primaries,democrat,False,False,B. Casutt,Democratic,8,100.0,Nevada,0.8,240.0
4,4th District Primaries,republican,True,True,C. Hardy,Republican,1,100.0,Nevada,76.8,18607.0
4,4th District Primaries,republican,False,False,M. Monroe,Republican,2,100.0,Nevada,17.9,4335.0
4,4th District Primaries,republican,False,False,W. Villines,Republican,3,100.0,Nevada,5.3,1290.0
1,1st District Primaries,democrat,False,True,C. Shea-Porter,Democratic,1,100.0,New Hampshire,,
1,1st District Primaries,republican,True,True,F. Guinta,Republican,1,100.0,New Hampshire,46.5,26229.0
1,1st District Primaries,republican,False,False,R. Ashooh,Republican,2,100.0,New Hampshire,45.3,25580.0
1,1st District Primaries,republican,False,False,M. Callis,Republican,3,100.0,New Hampshire,4.0,2230.0
1,1st District Primaries,republican,False,False,R. Risley,Republican,4,100.0,New Hampshire,2.4,1373.0
1,1st District Primaries,republican,False,False,J. Gradert,Republican,5,100.0,New Hampshire,1.8,1031.0
2,2nd District Primaries,democrat,True,True,A. Kuster,Democratic,1,100.0,New Hampshire,,
2,2nd District Primaries,republican,False,True,J. Lawrence,Republican,1,98.9,New Hampshire,40.1,17198.0
2,2nd District Primaries,republican,False,False,J. Flanagan,Republican,2,98.9,New Hampshire,27.9,11971.0
2,2nd District Primaries,republican,False,False,W. Kelly,Republican,3,98.9,New Hampshire,9.9,4257.0
2,2nd District Primaries,republican,False,False,A. Martin,Republican,4,98.9,New Hampshire,7.3,3117.0
2,2nd District Primaries,republican,False,False,E. Estevez,Republican,5,98.9,New Hampshire,5.7,2431.0
2,2nd District Primaries,republican,False,False,J. Mercer,Republican,6,98.9,New Hampshire,4.9,2092.0
2,2nd District Primaries,republican,False,False,C. Newell,Republican,7,98.9,New Hampshire,4.3,1832.0
1,1st District Primaries,democrat,True,True,D. Norcross,Democratic,1,97.7,New Jersey,69.7,46826.0
1,1st District Primaries,democrat,False,False,A. Law,Democratic,2,97.7,New Jersey,30.3,20333.0
1,1st District Primaries,republican,False,True,B. Patterson,Republican,1,100.0,New Jersey,,
2,2nd District Primaries,democrat,False,True,D. Cole,Democratic,1,100.0,New Jersey,81.4,33339.0
2,2nd District Primaries,democrat,False,False,T. Rozzo,Democratic,2,100.0,New Jersey,18.6,7627.0
2,2nd District Primaries,republican,True,True,F. LoBiondo,Republican,1,100.0,New Jersey,,
3,3rd District Primaries,democrat,False,True,F. LaVergne,Democratic,1,99.3,New Jersey,62.7,32493.0
3,3rd District Primaries,democrat,False,False,J. Keady,Democratic,2,99.3,New Jersey,37.3,19347.0
3,3rd District Primaries,republican,True,True,T. MacArthur,Republican,1,100.0,New Jersey,,
4,4th District Primaries,democrat,False,True,L. Phillipson,Democratic,1,100.0,New Jersey,,
4,4th District Primaries,republican,True,True,C. Smith,Republican,1,100.0,New Jersey,92.0,41658.0
4,4th District Primaries,republican,False,False,B. MacDonald,Republican,2,100.0,New Jersey,8.0,3629.0
5,5th District Primaries,democrat,False,True,J. Gottheimer,Democratic,1,100.0,New Jersey,,
5,5th District Primaries,republican,True,True,S. Garrett,Republican,1,99.8,New Jersey,82.3,41276.0
5,5th District Primaries,republican,False,False,M. Cino,Republican,2,99.8,New Jersey,9.5,4746.0
5,5th District Primaries,republican,False,False,P. Vallorosi,Republican,3,99.8,New Jersey,8.3,4148.0
6,6th District Primaries,democrat,True,True,F. Pallone,Democratic,1,100.0,New Jersey,,
6,6th District Primaries,republican,False,True,B. Sonnek-Schmelz,Republican,1,100.0,New Jersey,,
7,7th District Primaries,democrat,False,True,P. Jacob,Democratic,1,100.0,New Jersey,,
7,7th District Primaries,republican,True,True,L. Lance,Republican,1,99.7,New Jersey,53.9,31018.0
7,7th District Primaries,republican,False,False,D. Larsen,Republican,2,99.7,New Jersey,32.8,18857.0
7,7th District Primaries,republican,False,False,C. Heard,Republican,3,99.7,New Jersey,13.3,7643.0
8,8th District Primaries,democrat,True,True,A. Sires,Democratic,1,98.0,New Jersey,87.0,44944.0
8,8th District Primaries,democrat,False,False,E. Delgado,Democratic,2,98.0,New Jersey,13.0,6703.0
8,8th District Primaries,republican,False,True,A. Khan,Republican,1,100.0,New Jersey,,
9,9th District Primaries,democrat,True,True,B. Pascrell,Democratic,1,100.0,New Jersey,,
9,9th District Primaries,republican,False,True,H. Castillo,Republican,1,100.0,New Jersey,,
10,10th District Primaries,democrat,True,True,D. Payne Jr.,Democratic,1,100.0,New Jersey,,
10,10th District Primaries,republican,False,True,D. Pinckney,Republican,1,100.0,New Jersey,,
11,11th District Primaries,democrat,False,True,J. Wenzel,Democratic,1,99.3,New Jersey,71.0,33926.0
11,11th District Primaries,democrat,False,False,R. McFarlane,Democratic,2,99.3,New Jersey,17.4,8293.0
11,11th District Primaries,democrat,False,False,L. Brogowski,Democratic,3,99.3,New Jersey,11.6,5562.0
11,11th District Primaries,republican,True,True,R. Frelinghuysen,Republican,1,99.3,New Jersey,76.2,43427.0
11,11th District Primaries,republican,False,False,R. Van Glahn,Republican,2,99.3,New Jersey,23.8,13546.0
12,12th District Primaries,democrat,True,True,B. Watson Coleman,Democratic,1,100.0,New Jersey,93.7,66029.0
12,12th District Primaries,democrat,False,False,A. Kucsma,Democratic,2,100.0,New Jersey,6.3,4463.0
12,12th District Primaries,republican,False,True,S. Uccio,Republican,1,100.0,New Jersey,,
1,1st District Primaries,democrat,True,True,M. Lujan Grisham,Democratic,1,100.0,New Mexico,,
1,1st District Primaries,republican,False,True,R. Priem,Republican,1,100.0,New Mexico,,
2,2nd District Primaries,democrat,False,True,M. Soules,Democratic,1,100.0,New Mexico,,
2,2nd District Primaries,republican,True,True,S. Pearce,Republican,1,100.0,New Mexico,,
3,3rd District Primaries,democrat,True,True,B. Lujan,Democratic,1,100.0,New Mexico,,
3,3rd District Primaries,republican,False,True,M. Romero,Republican,1,100.0,New Mexico,62.0,16914.0
3,3rd District Primaries,republican,False,False,M. Lucero,Republican,2,100.0,New Mexico,38.0,10362.0
1,1st District Primaries,democrat,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span> A. Throne-Holst</span>",Democratic,1,100.0,New York,50.1,5446.0
1,1st District Primaries,democrat,False,False,D. Calone,Democratic,2,100.0,New York,49.9,5417.0
1,1st District Primaries,republican,True,True,L. Zeldin,Republican,1,100.0,New York,,
1,1st District Primaries,independent_or_other,False,True,K. Schaeffer,Independent,1,100.0,New York,,
2,2nd District Primaries,democrat,False,True,D. Gregory,Democratic,1,100.0,New York,,
2,2nd District Primaries,republican,True,True,P. King,Republican,1,100.0,New York,,
3,3rd District Primaries,democrat,False,True,T. Suozzi,Democratic,1,99.8,New York,35.5,6532.0
3,3rd District Primaries,democrat,False,False,S. Stern,Democratic,2,99.8,New York,22.1,4069.0
3,3rd District Primaries,democrat,False,False,J. Kaiman,Democratic,3,99.8,New York,22.1,4060.0
3,3rd District Primaries,democrat,False,False,A. Kaplan,Democratic,4,99.8,New York,15.3,2815.0
3,3rd District Primaries,democrat,False,False,J. Clarke,Democratic,5,99.8,New York,4.9,909.0
3,3rd District Primaries,republican,False,True,J. Martins,Republican,1,100.0,New York,,
4,4th District Primaries,democrat,True,True,K. Rice,Democratic,1,100.0,New York,,
4,4th District Primaries,republican,False,True,D. Gurfein,Republican,1,100.0,New York,,
5,5th District Primaries,democrat,True,True,G. Meeks,Democratic,1,99.1,New York,81.8,5981.0
5,5th District Primaries,democrat,False,False,A. Mirza,Democratic,2,99.1,New York,18.2,1327.0
5,5th District Primaries,republican,False,True,M. O'Reilly,Republican,1,100.0,New York,,
5,5th District Primaries,independent_or_other,False,True,F. Francois,Independent,1,100.0,New York,,
6,6th District Primaries,democrat,True,True,G. Meng,Democratic,1,100.0,New York,,
6,6th District Primaries,republican,False,True,D. Maio,Republican,1,100.0,New York,,
7,7th District Primaries,democrat,True,True,N. Velazquez,Democratic,1,100.0,New York,61.9,9565.0
7,7th District Primaries,democrat,False,False,Y. Lee,Democratic,2,100.0,New York,27.9,4302.0
7,7th District Primaries,democrat,False,False,J. Kurzon,Democratic,3,100.0,New York,10.2,1573.0
7,7th District Primaries,republican,False,True,A. Romaguera,Republican,1,100.0,New York,,
8,8th District Primaries,democrat,True,True,H. Jeffries,Democratic,1,100.0,New York,,
8,8th District Primaries,republican,False,True,D. Cavanagh,Republican,1,100.0,New York,,
9,9th District Primaries,democrat,True,True,Y. Clarke,Democratic,1,100.0,New York,,
9,9th District Primaries,independent_or_other,False,True,A. Bellone,Independent,1,100.0,New York,,
10,10th District Primaries,democrat,True,True,J. Nadler,Democratic,1,100.0,New York,89.6,25527.0
10,10th District Primaries,democrat,False,False,M. Rosenberg,Democratic,2,100.0,New York,10.4,2949.0
10,10th District Primaries,republican,False,True,P. Rosenthal,Republican,1,100.0,New York,,
11,11th District Primaries,democrat,False,True,R. Reichard,Democratic,1,100.0,New York,,
11,11th District Primaries,republican,True,True,D. Donovan,Republican,1,100.0,New York,,
11,11th District Primaries,independent_or_other,False,True,H. Bardel,Independent,1,100.0,New York,,
12,12th District Primaries,democrat,True,True,C. Maloney,Democratic,1,100.0,New York,90.3,13389.0
12,12th District Primaries,democrat,False,False,P. Lindner,Democratic,2,100.0,New York,9.7,1435.0
12,12th District Primaries,republican,False,True,R. Ardini,Republican,1,100.0,New York,,
13,13th District Primaries,democrat,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span> A. Espaillat</span>",Democratic,1,99.0,New York,36.8,15735.0
13,13th District Primaries,democrat,False,False,K. Wright,Democratic,2,99.0,New York,34.0,14499.0
13,13th District Primaries,democrat,False,False,C. Williams,Democratic,3,99.0,New York,10.9,4665.0
13,13th District Primaries,democrat,False,False,A. Powell,Democratic,4,99.0,New York,6.2,2664.0
13,13th District Primaries,democrat,False,False,G. Linares,Democratic,5,99.0,New York,5.5,2355.0
13,13th District Primaries,democrat,False,False,S. Johnson-Cook,Democratic,6,99.0,New York,5.0,2116.0
13,13th District Primaries,democrat,False,False,M. Gallagher,Democratic,7,99.0,New York,0.9,370.0
13,13th District Primaries,democrat,False,False,S. Sloan,Democratic,8,99.0,New York,0.5,197.0
13,13th District Primaries,democrat,False,False,Y. Caceres,Democratic,9,99.0,New York,0.2,105.0
13,13th District Primaries,republican,False,True,R. Evans,Republican,1,100.0,New York,,
13,13th District Primaries,independent_or_other,False,True,D. Rivera,Independent,1,100.0,New York,,
14,14th District Primaries,democrat,True,True,J. Crowley,Democratic,1,100.0,New York,,
14,14th District Primaries,republican,False,True,F. Spotorno,Republican,1,100.0,New York,,
15,15th District Primaries,democrat,True,True,J. Serrano,Democratic,1,97.6,New York,89.4,8343.0
15,15th District Primaries,democrat,False,False,L. Baez,Democratic,2,97.6,New York,10.6,990.0
15,15th District Primaries,republican,False,True,A. Vega,Republican,1,100.0,New York,,
15,15th District Primaries,independent_or_other,False,True,E. Ramirez,Independent,1,100.0,New York,,
16,16th District Primary,democrat,True,True,E. Engel,,1,100.0,New York,,
17,17th District Primary,democrat,True,True,N. Lowey,,1,100.0,New York,,
18,18th District Primaries,democrat,True,True,S. Maloney,Democratic,1,100.0,New York,,
18,18th District Primaries,republican,False,True,P. Oliva,Republican,1,100.0,New York,57.8,3260.0
18,18th District Primaries,republican,False,False,K. Del Vecchio,Republican,2,100.0,New York,42.2,2381.0
19,19th District Primaries,democrat,False,True,Z. Teachout,Democratic,1,100.0,New York,73.2,12409.0
19,19th District Primaries,democrat,False,False,W. Yandik,Democratic,2,100.0,New York,26.8,4550.0
19,19th District Primaries,republican,False,True,J. Faso,Republican,1,100.0,New York,68.4,9967.0
19,19th District Primaries,republican,False,False,A. Heaney,Republican,2,100.0,New York,31.6,4607.0
20,20th District Primaries,democrat,True,True,P. Tonko,Democratic,1,100.0,New York,,
20,20th District Primaries,republican,False,True,F. Vitollo,Republican,1,100.0,New York,,
21,21st District Primaries,democrat,False,True,M. Derrick,Democratic,1,100.0,New York,,
21,21st District Primaries,republican,True,True,E. Stefanik,Republican,1,100.0,New York,,
21,21st District Primaries,independent_or_other,False,True,M. Funiciello,Independent,1,100.0,New York,,
22,22nd District Primaries,democrat,False,True,K. Myers,Democratic,1,100.0,New York,,
22,22nd District Primaries,republican,False,True,C. Tenney,Republican,1,100.0,New York,41.5,8876.0
22,22nd District Primaries,republican,False,False,S. Wells,Republican,2,100.0,New York,33.7,7214.0
22,22nd District Primaries,republican,False,False,G. Phillips,Republican,3,100.0,New York,24.8,5303.0
23,23rd District Primaries,democrat,False,True,J. Plumb,Democratic,1,100.0,New York,,
23,23rd District Primaries,republican,True,True,T. Reed,Republican,1,100.0,New York,,
24,24th District Primaries,democrat,False,True,C. Deacon,Democratic,1,100.0,New York,48.6,5755.0
24,24th District Primaries,democrat,False,False,E. Kingson,Democratic,2,100.0,New York,32.0,3786.0
24,24th District Primaries,democrat,False,False,S. Williams,Democratic,3,100.0,New York,19.4,2297.0
24,24th District Primaries,republican,True,True,J. Katko,Republican,1,100.0,New York,,
24,24th District Primaries,independent_or_other,False,True,M. Satter,Independent,1,100.0,New York,,
25,25th District Primaries,democrat,True,True,L. Slaughter,Democratic,1,100.0,New York,,
25,25th District Primaries,republican,False,True,M. Assini,Republican,1,100.0,New York,,
26,26th District Primaries,democrat,True,True,B. Higgins,Democratic,1,100.0,New York,,
26,26th District Primaries,republican,False,True,S. Schratz,Republican,1,100.0,New York,,
27,27th District Primaries,democrat,False,True,D. Kastenbaum,Democratic,1,100.0,New York,,
27,27th District Primaries,republican,True,True,C. Collins,Republican,1,100.0,New York,,
1,1st District Primaries,democrat,True,True,G. Butterfield,Democratic,1,100.0,North Carolina,,
1,1st District Primaries,republican,False,True,H. Dew,Republican,1,100.0,North Carolina,,
2,2nd District Primaries,democrat,False,True,J. McNeil,Democratic,1,100.0,North Carolina,46.1,7564.0
2,2nd District Primaries,democrat,False,False,J. Watson,Democratic,2,100.0,North Carolina,23.5,3847.0
2,2nd District Primaries,democrat,False,False,S. Hight,Democratic,3,100.0,North Carolina,11.3,1856.0
2,2nd District Primaries,democrat,False,False,R. Sanyal,Democratic,4,100.0,North Carolina,10.7,1749.0
2,2nd District Primaries,democrat,False,False,E. Brewington,Democratic,5,100.0,North Carolina,8.4,1380.0
2,2nd District Primaries,republican,True,True,G. Holding,Republican,1,100.0,North Carolina,53.4,16999.0
2,2nd District Primaries,republican,True,False,R. Ellmers,Republican,2,100.0,North Carolina,23.6,7527.0
2,2nd District Primaries,republican,False,False,G. Brannon,Republican,3,100.0,North Carolina,23.0,7320.0
3,3rd District Primaries,democrat,False,True,E. Reeves,Democratic,1,100.0,North Carolina,54.6,6402.0
3,3rd District Primaries,democrat,False,False,D. Hurst,Democratic,2,100.0,North Carolina,45.4,5323.0
3,3rd District Primaries,republican,True,True,W. Jones,Republican,1,100.0,North Carolina,64.8,15722.0
3,3rd District Primaries,republican,False,False,P. Law,Republican,2,100.0,North Carolina,20.3,4929.0
3,3rd District Primaries,republican,False,False,T. Griffin,Republican,3,100.0,North Carolina,14.8,3599.0
4,4th District Primaries,democrat,True,True,D. Price,Democratic,1,100.0,North Carolina,,
4,4th District Primaries,republican,False,True,S. Googe,Republican,1,100.0,North Carolina,71.4,10841.0
4,4th District Primaries,republican,False,False,T. Kimball,Republican,2,100.0,North Carolina,28.6,4349.0
5,5th District Primaries,democrat,False,True,J. Brannon,Democratic,1,100.0,North Carolina,47.6,7347.0
5,5th District Primaries,democrat,False,False,C. Wallin,Democratic,2,100.0,North Carolina,26.9,4147.0
5,5th District Primaries,democrat,False,False,J. Roberts,Democratic,3,100.0,North Carolina,25.5,3925.0
5,5th District Primaries,republican,True,True,V. Foxx,Republican,1,100.0,North Carolina,68.0,17083.0
5,5th District Primaries,republican,False,False,P. Curran,Republican,2,100.0,North Carolina,32.0,8035.0
6,6th District Primaries,democrat,False,True,P. Glidewell,Democratic,1,100.0,North Carolina,,
6,6th District Primaries,republican,True,True,M. Walker,Republican,1,100.0,North Carolina,78.0,16787.0
6,6th District Primaries,republican,False,False,C. Hardin,Republican,2,100.0,North Carolina,22.0,4745.0
7,7th District Primaries,democrat,False,True,J. Casteen,Democratic,1,100.0,North Carolina,,
7,7th District Primaries,republican,True,True,D. Rouzer,Republican,1,100.0,North Carolina,,
8,8th District Primaries,democrat,False,True,T. Mills,Democratic,1,100.0,North Carolina,,
8,8th District Primaries,republican,True,True,R. Hudson,Republican,1,100.0,North Carolina,64.6,16305.0
8,8th District Primaries,republican,False,False,T. D'Annunzio,Republican,2,100.0,North Carolina,35.4,8943.0
9,9th District Primaries,democrat,False,True,C. Cano,Democratic,1,100.0,North Carolina,,
9,9th District Primaries,republican,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span> R. Pittenger (i)</span>",Republican,1,100.0,North Carolina,35.0,9268.0
9,9th District Primaries,republican,False,False,M. Harris,Republican,2,100.0,North Carolina,34.4,9126.0
9,9th District Primaries,republican,False,False,T. Johnson,Republican,3,100.0,North Carolina,30.6,8118.0
10,10th District Primaries,democrat,False,True,A. Millard,Democratic,1,100.0,North Carolina,,
10,10th District Primaries,republican,True,True,P. McHenry,Republican,1,100.0,North Carolina,78.5,14770.0
10,10th District Primaries,republican,False,False,J. Gregory,Republican,2,100.0,North Carolina,12.0,2268.0
10,10th District Primaries,republican,False,False,J. Baker,Republican,3,100.0,North Carolina,4.8,900.0
10,10th District Primaries,republican,False,False,A. Wiley,Republican,4,100.0,North Carolina,4.7,889.0
11,11th District Primaries,democrat,False,True,R. Bryson,Democratic,1,100.0,North Carolina,50.8,9636.0
11,11th District Primaries,democrat,False,False,T. Hill,Democratic,2,100.0,North Carolina,49.2,9351.0
11,11th District Primaries,republican,True,True,M. Meadows,Republican,1,100.0,North Carolina,,
12,12th District Primaries,democrat,True,True,A. Adams,Democratic,1,100.0,North Carolina,42.5,12356.0
12,12th District Primaries,democrat,False,False,M. Graham,Democratic,2,100.0,North Carolina,28.9,8414.0
12,12th District Primaries,democrat,False,False,T. Cotham,Democratic,3,100.0,North Carolina,21.1,6151.0
12,12th District Primaries,democrat,False,False,C. Cunningham,Democratic,4,100.0,North Carolina,4.3,1250.0
12,12th District Primaries,democrat,False,False,G. Henley,Democratic,5,100.0,North Carolina,1.5,441.0
12,12th District Primaries,democrat,False,False,R. Moore,Democratic,6,100.0,North Carolina,0.8,243.0
12,12th District Primaries,democrat,False,False,R. Miller,Democratic,7,100.0,North Carolina,0.8,235.0
12,12th District Primaries,republican,False,True,L. Threatt,Republican,1,100.0,North Carolina,41.8,3481.0
12,12th District Primaries,republican,False,False,P. Wright,Republican,2,100.0,North Carolina,34.6,2884.0
12,12th District Primaries,republican,False,False,R. Duffie,Republican,3,100.0,North Carolina,23.6,1965.0
13,13th District Primaries,democrat,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span> B. Davis</span>",Democratic,1,100.0,North Carolina,25.7,4694.0
13,13th District Primaries,democrat,False,False,B. Isner,Democratic,2,100.0,North Carolina,25.1,4582.0
