fips,geo_name,individual_party,is_incumbent,name,party,rank,reporting_pct,state,vote_pct,votes
29145,Newton County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29147,Nodaway County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,72.3,510.0
29147,Nodaway County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,11.6,82.0
29147,Nodaway County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,11.2,79.0
29147,Nodaway County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,4.8,34.0
29147,Nodaway County,republican,False,E. Greitens,Republican,1,100.0,Missouri,52.4,1693.0
29147,Nodaway County,republican,False,P. Kinder,Republican,2,100.0,Missouri,16.8,542.0
29147,Nodaway County,republican,False,J. Brunner,Republican,3,100.0,Missouri,16.2,524.0
29147,Nodaway County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,14.7,475.0
29147,Nodaway County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29149,Oregon County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,76.2,227.0
29149,Oregon County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,12.8,38.0
29149,Oregon County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,7.0,21.0
29149,Oregon County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,4.0,12.0
29149,Oregon County,republican,False,E. Greitens,Republican,1,100.0,Missouri,34.5,817.0
29149,Oregon County,republican,False,P. Kinder,Republican,2,100.0,Missouri,26.3,621.0
29149,Oregon County,republican,False,J. Brunner,Republican,3,100.0,Missouri,25.6,605.0
29149,Oregon County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,13.6,322.0
29149,Oregon County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29151,Osage County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,83.2,366.0
29151,Osage County,democrat,False,C. Wheeler,Democratic,2,100.0,Missouri,6.1,27.0
29151,Osage County,democrat,False,E. Morrison,Democratic,3,100.0,Missouri,5.5,24.0
29151,Osage County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,5.2,23.0
29151,Osage County,republican,False,E. Greitens,Republican,1,100.0,Missouri,36.2,1038.0
29151,Osage County,republican,False,C. Hanaway,Republican,2,100.0,Missouri,23.2,666.0
29151,Osage County,republican,False,P. Kinder,Republican,3,100.0,Missouri,20.8,596.0
29151,Osage County,republican,False,J. Brunner,Republican,4,100.0,Missouri,19.8,568.0
29151,Osage County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29153,Ozark County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,70.8,148.0
29153,Ozark County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,16.3,34.0
29153,Ozark County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,9.1,19.0
29153,Ozark County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.8,8.0
29153,Ozark County,republican,False,E. Greitens,Republican,1,100.0,Missouri,39.2,645.0
29153,Ozark County,republican,False,J. Brunner,Republican,2,100.0,Missouri,29.6,486.0
29153,Ozark County,republican,False,P. Kinder,Republican,3,100.0,Missouri,17.0,279.0
29153,Ozark County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,14.2,234.0
29153,Ozark County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29155,Pemiscot County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,61.8,254.0
29155,Pemiscot County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,17.8,73.0
29155,Pemiscot County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,10.7,44.0
29155,Pemiscot County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,9.7,40.0
29155,Pemiscot County,republican,False,E. Greitens,Republican,1,100.0,Missouri,47.6,457.0
29155,Pemiscot County,republican,False,P. Kinder,Republican,2,100.0,Missouri,30.3,291.0
29155,Pemiscot County,republican,False,J. Brunner,Republican,3,100.0,Missouri,17.0,163.0
29155,Pemiscot County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,5.2,50.0
29155,Pemiscot County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29157,Perry County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,75.3,229.0
29157,Perry County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,10.9,33.0
29157,Perry County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,10.5,32.0
29157,Perry County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.3,10.0
29157,Perry County,republican,False,P. Kinder,Republican,1,100.0,Missouri,36.7,1355.0
29157,Perry County,republican,False,E. Greitens,Republican,2,100.0,Missouri,34.7,1284.0
29157,Perry County,republican,False,J. Brunner,Republican,3,100.0,Missouri,15.1,557.0
29157,Perry County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,13.5,500.0
29157,Perry County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29159,Pettis County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,72.8,847.0
29159,Pettis County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,12.9,150.0
29159,Pettis County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,9.8,114.0
29159,Pettis County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,4.6,53.0
29159,Pettis County,republican,False,E. Greitens,Republican,1,100.0,Missouri,37.6,2080.0
29159,Pettis County,republican,False,P. Kinder,Republican,2,100.0,Missouri,24.8,1371.0
29159,Pettis County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,20.5,1131.0
29159,Pettis County,republican,False,J. Brunner,Republican,4,100.0,Missouri,17.1,945.0
29159,Pettis County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29161,Phelps County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,82.5,1088.0
29161,Phelps County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,9.2,121.0
29161,Phelps County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,4.9,64.0
29161,Phelps County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.4,45.0
29161,Phelps County,republican,False,E. Greitens,Republican,1,100.0,Missouri,45.0,2572.0
29161,Phelps County,republican,False,J. Brunner,Republican,2,100.0,Missouri,21.8,1247.0
29161,Phelps County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,17.2,982.0
29161,Phelps County,republican,False,P. Kinder,Republican,4,100.0,Missouri,15.9,911.0
29161,Phelps County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29163,Pike County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,77.2,780.0
29163,Pike County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,9.7,98.0
29163,Pike County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,7.9,80.0
29163,Pike County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,5.2,53.0
29163,Pike County,republican,False,E. Greitens,Republican,1,100.0,Missouri,37.2,763.0
29163,Pike County,republican,False,C. Hanaway,Republican,2,100.0,Missouri,21.9,449.0
29163,Pike County,republican,False,J. Brunner,Republican,3,100.0,Missouri,21.0,431.0
29163,Pike County,republican,False,P. Kinder,Republican,4,100.0,Missouri,19.8,406.0
29163,Pike County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29165,Platte County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,76.5,2991.0
29165,Platte County,democrat,False,C. Wheeler,Democratic,2,100.0,Missouri,11.6,455.0
29165,Platte County,democrat,False,E. Morrison,Democratic,3,100.0,Missouri,9.0,351.0
29165,Platte County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,2.9,112.0
29165,Platte County,republican,False,E. Greitens,Republican,1,100.0,Missouri,37.1,3136.0
29165,Platte County,republican,False,J. Brunner,Republican,2,100.0,Missouri,24.1,2038.0
29165,Platte County,republican,False,P. Kinder,Republican,3,100.0,Missouri,19.6,1654.0
29165,Platte County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,19.2,1619.0
29165,Platte County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29167,Polk County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,78.7,415.0
29167,Polk County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,12.3,65.0
29167,Polk County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,4.9,26.0
29167,Polk County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,4.0,21.0
29167,Polk County,republican,False,J. Brunner,Republican,1,100.0,Missouri,32.8,2079.0
29167,Polk County,republican,False,E. Greitens,Republican,2,100.0,Missouri,29.3,1858.0
29167,Polk County,republican,False,P. Kinder,Republican,3,100.0,Missouri,21.5,1361.0
29167,Polk County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,16.4,1036.0
29167,Polk County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29169,Pulaski County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,75.4,468.0
29169,Pulaski County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,13.0,81.0
29169,Pulaski County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,7.1,44.0
29169,Pulaski County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,4.5,28.0
29169,Pulaski County,republican,False,E. Greitens,Republican,1,100.0,Missouri,51.9,2321.0
29169,Pulaski County,republican,False,J. Brunner,Republican,2,100.0,Missouri,21.5,960.0
29169,Pulaski County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,15.6,700.0
29169,Pulaski County,republican,False,P. Kinder,Republican,4,100.0,Missouri,11.0,492.0
29169,Pulaski County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29171,Putnam County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,72.4,55.0
29171,Putnam County,democrat,False,C. Wheeler,Democratic,2,100.0,Missouri,14.5,11.0
29171,Putnam County,democrat,False,E. Morrison,Democratic,3,100.0,Missouri,11.8,9.0
29171,Putnam County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,1.3,1.0
29171,Putnam County,republican,False,J. Brunner,Republican,1,100.0,Missouri,32.9,306.0
29171,Putnam County,republican,False,E. Greitens,Republican,2,100.0,Missouri,29.5,275.0
29171,Putnam County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,22.7,211.0
29171,Putnam County,republican,False,P. Kinder,Republican,4,100.0,Missouri,14.9,139.0
29171,Putnam County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29173,Ralls County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,74.5,502.0
29173,Ralls County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,9.9,67.0
29173,Ralls County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,8.5,57.0
29173,Ralls County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,7.1,48.0
29173,Ralls County,republican,False,E. Greitens,Republican,1,100.0,Missouri,36.9,414.0
29173,Ralls County,republican,False,J. Brunner,Republican,2,100.0,Missouri,32.6,366.0
29173,Ralls County,republican,False,P. Kinder,Republican,3,100.0,Missouri,18.9,212.0
29173,Ralls County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,11.6,130.0
29173,Ralls County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29175,Randolph County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,79.6,681.0
29175,Randolph County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,9.5,81.0
29175,Randolph County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,7.5,64.0
29175,Randolph County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.5,30.0
29175,Randolph County,republican,False,E. Greitens,Republican,1,100.0,Missouri,38.5,930.0
29175,Randolph County,republican,False,J. Brunner,Republican,2,100.0,Missouri,22.2,536.0
29175,Randolph County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,20.4,494.0
29175,Randolph County,republican,False,P. Kinder,Republican,4,100.0,Missouri,18.9,458.0
29175,Randolph County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29177,Ray County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,69.6,1273.0
29177,Ray County,democrat,False,C. Wheeler,Democratic,2,100.0,Missouri,15.7,287.0
29177,Ray County,democrat,False,E. Morrison,Democratic,3,100.0,Missouri,11.0,201.0
29177,Ray County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.8,69.0
29177,Ray County,republican,False,E. Greitens,Republican,1,100.0,Missouri,38.0,879.0
29177,Ray County,republican,False,J. Brunner,Republican,2,100.0,Missouri,26.6,616.0
29177,Ray County,republican,False,P. Kinder,Republican,3,100.0,Missouri,19.2,444.0
29177,Ray County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,16.1,373.0
29177,Ray County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29179,Reynolds County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,65.2,698.0
29179,Reynolds County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,18.3,196.0
29179,Reynolds County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,8.9,95.0
29179,Reynolds County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,7.6,81.0
29179,Reynolds County,republican,False,E. Greitens,Republican,1,100.0,Missouri,52.2,181.0
29179,Reynolds County,republican,False,J. Brunner,Republican,2,100.0,Missouri,17.9,62.0
29179,Reynolds County,republican,False,P. Kinder,Republican,3,100.0,Missouri,17.9,62.0
29179,Reynolds County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,12.1,42.0
29179,Reynolds County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29181,Ripley County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,62.8,214.0
29181,Ripley County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,16.7,57.0
29181,Ripley County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,14.1,48.0
29181,Ripley County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,6.5,22.0
29181,Ripley County,republican,False,E. Greitens,Republican,1,100.0,Missouri,38.3,822.0
29181,Ripley County,republican,False,P. Kinder,Republican,2,100.0,Missouri,29.2,626.0
29181,Ripley County,republican,False,J. Brunner,Republican,3,100.0,Missouri,21.5,460.0
29181,Ripley County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,11.0,236.0
29181,Ripley County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29195,Saline County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,70.0,1544.0
29195,Saline County,democrat,False,C. Wheeler,Democratic,2,100.0,Missouri,12.5,276.0
29195,Saline County,democrat,False,E. Morrison,Democratic,3,100.0,Missouri,12.5,275.0
29195,Saline County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,5.0,110.0
29195,Saline County,republican,False,E. Greitens,Republican,1,100.0,Missouri,40.8,905.0
29195,Saline County,republican,False,P. Kinder,Republican,2,100.0,Missouri,22.3,495.0
29195,Saline County,republican,False,J. Brunner,Republican,3,100.0,Missouri,19.1,424.0
29195,Saline County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,17.7,393.0
29195,Saline County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29197,Schuyler County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,72.5,108.0
29197,Schuyler County,democrat,False,C. Wheeler,Democratic,2,100.0,Missouri,16.8,25.0
29197,Schuyler County,democrat,False,E. Morrison,Democratic,3,100.0,Missouri,8.7,13.0
29197,Schuyler County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,2.0,3.0
29197,Schuyler County,republican,False,E. Greitens,Republican,1,100.0,Missouri,36.3,142.0
29197,Schuyler County,republican,False,J. Brunner,Republican,2,100.0,Missouri,33.5,131.0
29197,Schuyler County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,18.9,74.0
29197,Schuyler County,republican,False,P. Kinder,Republican,4,100.0,Missouri,11.3,44.0
29197,Schuyler County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29199,Scotland County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,81.1,129.0
29199,Scotland County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,8.2,13.0
29199,Scotland County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,8.2,13.0
29199,Scotland County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,2.5,4.0
29199,Scotland County,republican,False,E. Greitens,Republican,1,100.0,Missouri,41.3,373.0
29199,Scotland County,republican,False,J. Brunner,Republican,2,100.0,Missouri,26.7,241.0
29199,Scotland County,republican,False,P. Kinder,Republican,3,100.0,Missouri,16.5,149.0
29199,Scotland County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,15.6,141.0
29199,Scotland County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29201,Scott County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,67.7,1361.0
29201,Scott County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,14.5,291.0
29201,Scott County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,11.5,232.0
29201,Scott County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,6.3,126.0
29201,Scott County,republican,False,P. Kinder,Republican,1,100.0,Missouri,44.2,2207.0
29201,Scott County,republican,False,E. Greitens,Republican,2,100.0,Missouri,29.2,1458.0
29201,Scott County,republican,False,J. Brunner,Republican,3,100.0,Missouri,18.1,906.0
29201,Scott County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,8.4,421.0
29201,Scott County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29203,Shannon County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,75.9,381.0
29203,Shannon County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,11.4,57.0
29203,Shannon County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,9.8,49.0
29203,Shannon County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.0,15.0
29203,Shannon County,republican,False,E. Greitens,Republican,1,100.0,Missouri,32.4,508.0
29203,Shannon County,republican,False,J. Brunner,Republican,2,100.0,Missouri,31.5,495.0
29203,Shannon County,republican,False,P. Kinder,Republican,3,100.0,Missouri,23.9,375.0
29203,Shannon County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,12.2,191.0
29203,Shannon County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29205,Shelby County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,72.3,435.0
29205,Shelby County,democrat,False,C. Wheeler,Democratic,2,100.0,Missouri,12.5,75.0
29205,Shelby County,democrat,False,E. Morrison,Democratic,3,100.0,Missouri,10.3,62.0
29205,Shelby County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,5.0,30.0
29205,Shelby County,republican,False,E. Greitens,Republican,1,100.0,Missouri,44.5,294.0
29205,Shelby County,republican,False,J. Brunner,Republican,2,100.0,Missouri,24.8,164.0
29205,Shelby County,republican,False,P. Kinder,Republican,3,100.0,Missouri,17.4,115.0
29205,Shelby County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,13.2,87.0
29205,Shelby County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29183,St. Charles County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,83.4,13925.0
29183,St. Charles County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,8.2,1375.0
29183,St. Charles County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,5.0,828.0
29183,St. Charles County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.4,570.0
29183,St. Charles County,republican,False,E. Greitens,Republican,1,100.0,Missouri,30.8,16121.0
29183,St. Charles County,republican,False,C. Hanaway,Republican,2,100.0,Missouri,24.9,13060.0
29183,St. Charles County,republican,False,J. Brunner,Republican,3,100.0,Missouri,23.2,12147.0
29183,St. Charles County,republican,False,P. Kinder,Republican,4,100.0,Missouri,21.2,11095.0
29183,St. Charles County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29185,St. Clair County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,77.5,272.0
29185,St. Clair County,democrat,False,C. Wheeler,Democratic,2,100.0,Missouri,11.1,39.0
29185,St. Clair County,democrat,False,E. Morrison,Democratic,3,100.0,Missouri,7.1,25.0
29185,St. Clair County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,4.3,15.0
29185,St. Clair County,republican,False,E. Greitens,Republican,1,100.0,Missouri,37.6,720.0
29185,St. Clair County,republican,False,J. Brunner,Republican,2,100.0,Missouri,25.6,490.0
29185,St. Clair County,republican,False,P. Kinder,Republican,3,100.0,Missouri,20.3,389.0
29185,St. Clair County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,16.5,317.0
29185,St. Clair County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29187,St. Francois County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,81.0,1693.0
29187,St. Francois County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,9.8,204.0
29187,St. Francois County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,5.9,123.0
29187,St. Francois County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.3,70.0
29187,St. Francois County,republican,False,E. Greitens,Republican,1,100.0,Missouri,40.4,2319.0
29187,St. Francois County,republican,False,P. Kinder,Republican,2,100.0,Missouri,21.5,1232.0
29187,St. Francois County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,20.7,1189.0
29187,St. Francois County,republican,False,J. Brunner,Republican,4,100.0,Missouri,17.5,1002.0
29187,St. Francois County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29189,St. Louis County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,81.8,67632.0
29189,St. Louis County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,8.0,6609.0
29189,St. Louis County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,6.0,4982.0
29189,St. Louis County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,4.2,3437.0
29189,St. Louis County,republican,False,E. Greitens,Republican,1,100.0,Missouri,30.7,27098.0
29189,St. Louis County,republican,False,C. Hanaway,Republican,2,100.0,Missouri,27.2,24068.0
29189,St. Louis County,republican,False,J. Brunner,Republican,3,100.0,Missouri,23.1,20395.0
29189,St. Louis County,republican,False,P. Kinder,Republican,4,100.0,Missouri,19.0,16768.0
29189,St. Louis County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29510,St. Louis City,democrat,False,C. Koster,Democratic,1,100.0,Missouri,81.2,33304.0
29510,St. Louis City,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,8.6,3515.0
29510,St. Louis City,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,6.5,2665.0
29510,St. Louis City,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.7,1522.0
29510,St. Louis City,republican,False,E. Greitens,Republican,1,100.0,Missouri,33.6,2192.0
29510,St. Louis City,republican,False,C. Hanaway,Republican,2,100.0,Missouri,27.8,1814.0
29510,St. Louis City,republican,False,P. Kinder,Republican,3,100.0,Missouri,19.4,1263.0
29510,St. Louis City,republican,False,J. Brunner,Republican,4,100.0,Missouri,19.1,1246.0
29510,St. Louis City,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29186,Ste. Genevieve County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,86.5,804.0
29186,Ste. Genevieve County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,6.5,60.0
29186,Ste. Genevieve County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,4.5,42.0
29186,Ste. Genevieve County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,2.5,23.0
29186,Ste. Genevieve County,republican,False,E. Greitens,Republican,1,100.0,Missouri,31.6,469.0
29186,Ste. Genevieve County,republican,False,P. Kinder,Republican,2,100.0,Missouri,27.4,407.0
29186,Ste. Genevieve County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,23.1,342.0
29186,Ste. Genevieve County,republican,False,J. Brunner,Republican,4,100.0,Missouri,17.9,265.0
29186,Ste. Genevieve County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29207,Stoddard County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,74.7,436.0
29207,Stoddard County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,11.6,68.0
29207,Stoddard County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,9.8,57.0
29207,Stoddard County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.9,23.0
29207,Stoddard County,republican,False,P. Kinder,Republican,1,100.0,Missouri,38.9,1496.0
29207,Stoddard County,republican,False,E. Greitens,Republican,2,100.0,Missouri,34.6,1328.0
29207,Stoddard County,republican,False,J. Brunner,Republican,3,100.0,Missouri,18.9,727.0
29207,Stoddard County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,7.6,291.0
29207,Stoddard County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29209,Stone County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,76.8,479.0
29209,Stone County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,12.7,79.0
29209,Stone County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,7.7,48.0
29209,Stone County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,2.9,18.0
29209,Stone County,republican,False,E. Greitens,Republican,1,100.0,Missouri,37.2,2270.0
29209,Stone County,republican,False,J. Brunner,Republican,2,100.0,Missouri,31.4,1915.0
29209,Stone County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,16.3,996.0
29209,Stone County,republican,False,P. Kinder,Republican,4,100.0,Missouri,15.1,920.0
29209,Stone County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29211,Sullivan County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,77.2,125.0
29211,Sullivan County,democrat,False,C. Wheeler,Democratic,2,100.0,Missouri,11.7,19.0
29211,Sullivan County,democrat,False,E. Morrison,Democratic,3,100.0,Missouri,8.0,13.0
29211,Sullivan County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.1,5.0
29211,Sullivan County,republican,False,E. Greitens,Republican,1,100.0,Missouri,43.1,371.0
29211,Sullivan County,republican,False,J. Brunner,Republican,2,100.0,Missouri,22.4,193.0
29211,Sullivan County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,17.8,153.0
29211,Sullivan County,republican,False,P. Kinder,Republican,4,100.0,Missouri,16.6,143.0
29211,Sullivan County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29213,Taney County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,70.1,578.0
29213,Taney County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,18.1,149.0
29213,Taney County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,8.0,66.0
29213,Taney County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.9,32.0
29213,Taney County,republican,False,E. Greitens,Republican,1,100.0,Missouri,35.6,3234.0
29213,Taney County,republican,False,J. Brunner,Republican,2,100.0,Missouri,30.7,2786.0
29213,Taney County,republican,False,P. Kinder,Republican,3,100.0,Missouri,17.7,1603.0
29213,Taney County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,16.1,1458.0
29213,Taney County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,
29215,Texas County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,78.8,480.0
