fips,geo_name,individual_party,is_incumbent,name,rank,reporting_pct,state,vote_pct,votes
10001,Kent County,D,False,J. Carney,1,100.0,Delaware,49.7,35954
10001,Kent County,R,False,C. Bonini,2,100.0,Delaware,48.1,34777
10001,Kent County,G,False,A. Groff,3,100.0,Delaware,1.2,835
10001,Kent County,L,False,S. Goward,4,100.0,Delaware,1.1,805
10003,New Castle County,D,False,J. Carney,1,100.0,Delaware,66.2,165973
10003,New Castle County,R,False,C. Bonini,2,100.0,Delaware,31.1,77837
10003,New Castle County,G,False,A. Groff,3,100.0,Delaware,1.5,3884
10003,New Castle County,L,False,S. Goward,4,100.0,Delaware,1.2,2978
10005,Sussex County,R,False,C. Bonini,1,100.0,Delaware,52.8,54235
10005,Sussex County,D,False,J. Carney,2,100.0,Delaware,45.2,46475
10005,Sussex County,G,False,A. Groff,3,100.0,Delaware,1.2,1232
10005,Sussex County,L,False,S. Goward,4,100.0,Delaware,0.8,794
18001,Adams County,R,False,E. Holcomb,1,100.0,Indiana,64.4,8403
18001,Adams County,D,False,J. Gregg,2,100.0,Indiana,32.7,4271
18001,Adams County,L,False,R. Bell,3,100.0,Indiana,2.8,370
18003,Allen County,R,False,E. Holcomb,1,100.0,Indiana,54.8,80334
18003,Allen County,D,False,J. Gregg,2,100.0,Indiana,42.2,61823
18003,Allen County,L,False,R. Bell,3,100.0,Indiana,3.0,4465
18005,Bartholomew County,R,False,E. Holcomb,1,100.0,Indiana,59.5,19060
18005,Bartholomew County,D,False,J. Gregg,2,100.0,Indiana,37.0,11869
18005,Bartholomew County,L,False,R. Bell,3,100.0,Indiana,3.5,1122
18007,Benton County,R,False,E. Holcomb,1,100.0,Indiana,63.2,2318
18007,Benton County,D,False,J. Gregg,2,100.0,Indiana,32.7,1201
18007,Benton County,L,False,R. Bell,3,100.0,Indiana,4.1,150
18009,Blackford County,R,False,E. Holcomb,1,100.0,Indiana,56.8,2719
18009,Blackford County,D,False,J. Gregg,2,100.0,Indiana,38.8,1856
18009,Blackford County,L,False,R. Bell,3,100.0,Indiana,4.4,213
18011,Boone County,R,False,E. Holcomb,1,100.0,Indiana,59.9,19269
18011,Boone County,D,False,J. Gregg,2,100.0,Indiana,36.9,11868
18011,Boone County,L,False,R. Bell,3,100.0,Indiana,3.1,1009
18013,Brown County,R,False,E. Holcomb,1,100.0,Indiana,56.4,4487
18013,Brown County,D,False,J. Gregg,2,100.0,Indiana,40.2,3201
18013,Brown County,L,False,R. Bell,3,100.0,Indiana,3.4,272
18015,Carroll County,R,False,E. Holcomb,1,100.0,Indiana,62.2,5381
18015,Carroll County,D,False,J. Gregg,2,100.0,Indiana,33.8,2922
18015,Carroll County,L,False,R. Bell,3,100.0,Indiana,4.1,353
18017,Cass County,R,False,E. Holcomb,1,100.0,Indiana,56.6,8055
18017,Cass County,D,False,J. Gregg,2,100.0,Indiana,39.8,5661
18017,Cass County,L,False,R. Bell,3,100.0,Indiana,3.6,511
18019,Clark County,R,False,E. Holcomb,1,100.0,Indiana,56.5,28420
18019,Clark County,D,False,J. Gregg,2,100.0,Indiana,40.3,20273
18019,Clark County,L,False,R. Bell,3,100.0,Indiana,3.2,1597
18021,Clay County,R,False,E. Holcomb,1,100.0,Indiana,58.4,6457
18021,Clay County,D,False,J. Gregg,2,100.0,Indiana,38.5,4260
18021,Clay County,L,False,R. Bell,3,100.0,Indiana,3.0,337
18023,Clinton County,R,False,E. Holcomb,1,100.0,Indiana,61.1,7125
18023,Clinton County,D,False,J. Gregg,2,100.0,Indiana,35.3,4120
18023,Clinton County,L,False,R. Bell,3,100.0,Indiana,3.6,423
18025,Crawford County,R,False,E. Holcomb,1,100.0,Indiana,53.4,2379
18025,Crawford County,D,False,J. Gregg,2,100.0,Indiana,43.1,1924
18025,Crawford County,L,False,R. Bell,3,100.0,Indiana,3.5,156
18027,Daviess County,R,False,E. Holcomb,1,100.0,Indiana,60.2,6460
18027,Daviess County,D,False,J. Gregg,2,100.0,Indiana,37.7,4049
18027,Daviess County,L,False,R. Bell,3,100.0,Indiana,2.0,217
18029,Dearborn County,R,False,E. Holcomb,1,100.0,Indiana,71.5,16604
18029,Dearborn County,D,False,J. Gregg,2,100.0,Indiana,25.6,5936
18029,Dearborn County,L,False,R. Bell,3,100.0,Indiana,2.9,669
18031,Decatur County,R,False,E. Holcomb,1,100.0,Indiana,66.8,7230
18031,Decatur County,D,False,J. Gregg,2,100.0,Indiana,30.4,3291
18031,Decatur County,L,False,R. Bell,3,100.0,Indiana,2.9,310
18033,DeKalb County,R,False,E. Holcomb,1,100.0,Indiana,63.4,10501
18033,DeKalb County,D,False,J. Gregg,2,100.0,Indiana,32.2,5339
18033,DeKalb County,L,False,R. Bell,3,100.0,Indiana,4.3,718
18035,Delaware County,D,False,J. Gregg,1,100.0,Indiana,49.7,22136
18035,Delaware County,R,False,E. Holcomb,2,100.0,Indiana,46.6,20736
18035,Delaware County,L,False,R. Bell,3,100.0,Indiana,3.7,1645
18037,Dubois County,R,False,E. Holcomb,1,100.0,Indiana,55.5,10821
18037,Dubois County,D,False,J. Gregg,2,100.0,Indiana,41.9,8171
18037,Dubois County,L,False,R. Bell,3,100.0,Indiana,2.6,499
18039,Elkhart County,R,False,E. Holcomb,1,100.0,Indiana,61.0,40107
18039,Elkhart County,D,False,J. Gregg,2,100.0,Indiana,36.1,23697
18039,Elkhart County,L,False,R. Bell,3,100.0,Indiana,2.9,1925
18041,Fayette County,R,False,E. Holcomb,1,100.0,Indiana,59.0,5485
18041,Fayette County,D,False,J. Gregg,2,100.0,Indiana,36.2,3369
18041,Fayette County,L,False,R. Bell,3,100.0,Indiana,4.7,441
18043,Floyd County,R,False,E. Holcomb,1,100.0,Indiana,56.2,20775
18043,Floyd County,D,False,J. Gregg,2,100.0,Indiana,41.0,15171
18043,Floyd County,L,False,R. Bell,3,100.0,Indiana,2.8,1042
18045,Fountain County,R,False,E. Holcomb,1,100.0,Indiana,64.1,4791
18045,Fountain County,D,False,J. Gregg,2,100.0,Indiana,32.2,2404
18045,Fountain County,L,False,R. Bell,3,100.0,Indiana,3.7,277
18047,Franklin County,R,False,E. Holcomb,1,100.0,Indiana,72.5,7791
18047,Franklin County,D,False,J. Gregg,2,100.0,Indiana,25.1,2695
18047,Franklin County,L,False,R. Bell,3,100.0,Indiana,2.4,254
18049,Fulton County,R,False,E. Holcomb,1,100.0,Indiana,61.1,5142
18049,Fulton County,D,False,J. Gregg,2,100.0,Indiana,35.4,2977
18049,Fulton County,L,False,R. Bell,3,100.0,Indiana,3.5,291
18051,Gibson County,R,False,E. Holcomb,1,100.0,Indiana,59.3,9201
18051,Gibson County,D,False,J. Gregg,2,100.0,Indiana,38.5,5968
18051,Gibson County,L,False,R. Bell,3,100.0,Indiana,2.2,344
18053,Grant County,R,False,E. Holcomb,1,100.0,Indiana,59.5,14929
18053,Grant County,D,False,J. Gregg,2,100.0,Indiana,37.0,9277
18053,Grant County,L,False,R. Bell,3,100.0,Indiana,3.5,878
18055,Greene County,R,False,E. Holcomb,1,100.0,Indiana,49.7,6833
18055,Greene County,D,False,J. Gregg,2,100.0,Indiana,48.1,6610
18055,Greene County,L,False,R. Bell,3,100.0,Indiana,2.2,309
18057,Hamilton County,R,False,E. Holcomb,1,100.0,Indiana,58.4,90266
18057,Hamilton County,D,False,J. Gregg,2,100.0,Indiana,38.9,60130
18057,Hamilton County,L,False,R. Bell,3,100.0,Indiana,2.7,4147
18059,Hancock County,R,False,E. Holcomb,1,100.0,Indiana,62.5,22673
18059,Hancock County,D,False,J. Gregg,2,100.0,Indiana,34.0,12346
18059,Hancock County,L,False,R. Bell,3,100.0,Indiana,3.5,1271
18061,Harrison County,R,False,E. Holcomb,1,100.0,Indiana,63.5,11680
18061,Harrison County,D,False,J. Gregg,2,100.0,Indiana,34.2,6297
18061,Harrison County,L,False,R. Bell,3,100.0,Indiana,2.3,417
18063,Hendricks County,R,False,E. Holcomb,1,100.0,Indiana,60.6,45198
18063,Hendricks County,D,False,J. Gregg,2,100.0,Indiana,36.4,27175
18063,Hendricks County,L,False,R. Bell,3,100.0,Indiana,3.0,2226
18065,Henry County,R,False,E. Holcomb,1,100.0,Indiana,53.6,10769
18065,Henry County,D,False,J. Gregg,2,100.0,Indiana,37.6,7551
18065,Henry County,L,False,R. Bell,3,100.0,Indiana,8.9,1786
18067,Howard County,R,False,E. Holcomb,1,100.0,Indiana,53.8,19903
18067,Howard County,D,False,J. Gregg,2,100.0,Indiana,42.7,15812
18067,Howard County,L,False,R. Bell,3,100.0,Indiana,3.5,1290
18069,Huntington County,R,False,E. Holcomb,1,100.0,Indiana,64.2,10092
18069,Huntington County,D,False,J. Gregg,2,100.0,Indiana,31.4,4941
18069,Huntington County,L,False,R. Bell,3,100.0,Indiana,4.3,679
18071,Jackson County,R,False,E. Holcomb,1,100.0,Indiana,65.1,11319
18071,Jackson County,D,False,J. Gregg,2,100.0,Indiana,32.3,5613
18071,Jackson County,L,False,R. Bell,3,100.0,Indiana,2.7,466
18073,Jasper County,R,False,E. Holcomb,1,100.0,Indiana,61.3,8086
18073,Jasper County,D,False,J. Gregg,2,100.0,Indiana,35.8,4730
18073,Jasper County,L,False,R. Bell,3,100.0,Indiana,2.9,378
18075,Jay County,R,False,E. Holcomb,1,100.0,Indiana,58.9,4603
18075,Jay County,D,False,J. Gregg,2,100.0,Indiana,37.6,2935
18075,Jay County,L,False,R. Bell,3,100.0,Indiana,3.5,276
18077,Jefferson County,R,False,E. Holcomb,1,100.0,Indiana,56.7,7498
18077,Jefferson County,D,False,J. Gregg,2,100.0,Indiana,40.6,5371
18077,Jefferson County,L,False,R. Bell,3,100.0,Indiana,2.6,344
18079,Jennings County,R,False,E. Holcomb,1,100.0,Indiana,64.2,7088
18079,Jennings County,D,False,J. Gregg,2,100.0,Indiana,32.7,3608
18079,Jennings County,L,False,R. Bell,3,100.0,Indiana,3.1,340
18081,Johnson County,R,False,E. Holcomb,1,100.0,Indiana,63.6,42465
18081,Johnson County,D,False,J. Gregg,2,100.0,Indiana,33.4,22263
18081,Johnson County,L,False,R. Bell,3,100.0,Indiana,3.0,1994
18083,Knox County,D,False,J. Gregg,1,100.0,Indiana,55.8,8597
18083,Knox County,R,False,E. Holcomb,2,100.0,Indiana,42.3,6511
18083,Knox County,L,False,R. Bell,3,100.0,Indiana,1.9,292
18085,Kosciusko County,R,False,E. Holcomb,1,100.0,Indiana,69.6,22287
18085,Kosciusko County,D,False,J. Gregg,2,100.0,Indiana,26.4,8454
18085,Kosciusko County,L,False,R. Bell,3,100.0,Indiana,4.0,1267
18087,LaGrange County,R,False,E. Holcomb,1,100.0,Indiana,65.7,6315
18087,LaGrange County,D,False,J. Gregg,2,100.0,Indiana,30.7,2951
18087,LaGrange County,L,False,R. Bell,3,100.0,Indiana,3.6,345
18089,Lake County,D,False,J. Gregg,1,100.0,Indiana,64.7,127460
18089,Lake County,R,False,E. Holcomb,2,100.0,Indiana,33.0,64967
18089,Lake County,L,False,R. Bell,3,100.0,Indiana,2.4,4638
18091,LaPorte County,D,False,J. Gregg,1,100.0,Indiana,54.5,24135
18091,LaPorte County,R,False,E. Holcomb,2,100.0,Indiana,41.7,18459
18091,LaPorte County,L,False,R. Bell,3,100.0,Indiana,3.8,1666
18093,Lawrence County,R,False,E. Holcomb,1,100.0,Indiana,62.6,11682
18093,Lawrence County,D,False,J. Gregg,2,100.0,Indiana,34.3,6402
18093,Lawrence County,L,False,R. Bell,3,100.0,Indiana,3.1,575
18095,Madison County,R,False,E. Holcomb,1,100.0,Indiana,51.4,27579
18095,Madison County,D,False,J. Gregg,2,100.0,Indiana,44.8,24041
18095,Madison County,L,False,R. Bell,3,100.0,Indiana,3.8,2062
18097,Marion County,D,False,J. Gregg,1,100.0,Indiana,62.1,225925
18097,Marion County,R,False,E. Holcomb,2,100.0,Indiana,35.0,127384
18097,Marion County,L,False,R. Bell,3,100.0,Indiana,2.9,10702
18099,Marshall County,R,False,E. Holcomb,1,100.0,Indiana,58.8,10479
18099,Marshall County,D,False,J. Gregg,2,100.0,Indiana,38.0,6772
18099,Marshall County,L,False,R. Bell,3,100.0,Indiana,3.2,577
18101,Martin County,R,False,E. Holcomb,1,100.0,Indiana,59.3,2827
18101,Martin County,D,False,J. Gregg,2,100.0,Indiana,38.2,1823
18101,Martin County,L,False,R. Bell,3,100.0,Indiana,2.5,120
18103,Miami County,R,False,E. Holcomb,1,100.0,Indiana,61.1,8094
18103,Miami County,D,False,J. Gregg,2,100.0,Indiana,34.7,4596
18103,Miami County,L,False,R. Bell,3,100.0,Indiana,4.1,549
18105,Monroe County,D,False,J. Gregg,1,100.0,Indiana,62.5,36303
18105,Monroe County,R,False,E. Holcomb,2,100.0,Indiana,34.2,19866
18105,Monroe County,L,False,R. Bell,3,100.0,Indiana,3.3,1918
18107,Montgomery County,R,False,E. Holcomb,1,100.0,Indiana,62.1,9412
18107,Montgomery County,D,False,J. Gregg,2,100.0,Indiana,34.3,5200
18107,Montgomery County,L,False,R. Bell,3,100.0,Indiana,3.6,549
18109,Morgan County,R,False,E. Holcomb,1,100.0,Indiana,66.1,20427
18109,Morgan County,D,False,J. Gregg,2,100.0,Indiana,30.3,9354
18109,Morgan County,L,False,R. Bell,3,100.0,Indiana,3.6,1128
18111,Newton County,R,False,E. Holcomb,1,100.0,Indiana,60.5,3482
18111,Newton County,D,False,J. Gregg,2,100.0,Indiana,35.9,2065
18111,Newton County,L,False,R. Bell,3,100.0,Indiana,3.6,205
18113,Noble County,R,False,E. Holcomb,1,100.0,Indiana,63.0,10475
18113,Noble County,D,False,J. Gregg,2,100.0,Indiana,33.2,5512
18113,Noble County,L,False,R. Bell,3,100.0,Indiana,3.8,637
18115,Ohio County,R,False,E. Holcomb,1,100.0,Indiana,63.1,1805
18115,Ohio County,D,False,J. Gregg,2,100.0,Indiana,34.8,996
18115,Ohio County,L,False,R. Bell,3,100.0,Indiana,2.1,60
18117,Orange County,R,False,E. Holcomb,1,100.0,Indiana,60.1,4826
18117,Orange County,D,False,J. Gregg,2,100.0,Indiana,37.0,2971
18117,Orange County,L,False,R. Bell,3,100.0,Indiana,2.9,229
18119,Owen County,R,False,E. Holcomb,1,100.0,Indiana,59.9,5083
18119,Owen County,D,False,J. Gregg,2,100.0,Indiana,36.2,3073
18119,Owen County,L,False,R. Bell,3,100.0,Indiana,3.9,334
18121,Parke County,R,False,E. Holcomb,1,100.0,Indiana,57.6,3824
18121,Parke County,D,False,J. Gregg,2,100.0,Indiana,39.3,2608
18121,Parke County,L,False,R. Bell,3,100.0,Indiana,3.1,207
18123,Perry County,D,False,J. Gregg,1,100.0,Indiana,53.2,4222
18123,Perry County,R,False,E. Holcomb,2,100.0,Indiana,44.4,3519
18123,Perry County,L,False,R. Bell,3,100.0,Indiana,2.4,193
18125,Pike County,R,False,E. Holcomb,1,100.0,Indiana,52.6,3114
18125,Pike County,D,False,J. Gregg,2,100.0,Indiana,45.2,2671
18125,Pike County,L,False,R. Bell,3,100.0,Indiana,2.2,130
18127,Porter County,D,False,J. Gregg,1,100.0,Indiana,54.1,41428
18127,Porter County,R,False,E. Holcomb,2,100.0,Indiana,42.8,32810
18127,Porter County,L,False,R. Bell,3,100.0,Indiana,3.1,2389
18129,Posey County,R,False,E. Holcomb,1,100.0,Indiana,57.7,7194
18129,Posey County,D,False,J. Gregg,2,100.0,Indiana,40.3,5019
18129,Posey County,L,False,R. Bell,3,100.0,Indiana,2.0,249
18131,Pulaski County,R,False,E. Holcomb,1,80.0,Indiana,57.1,3001
18131,Pulaski County,D,False,J. Gregg,2,80.0,Indiana,39.4,2069
18131,Pulaski County,L,False,R. Bell,3,80.0,Indiana,3.5,185
18133,Putnam County,R,False,E. Holcomb,1,100.0,Indiana,62.1,9094
18133,Putnam County,D,False,J. Gregg,2,100.0,Indiana,34.5,5049
18133,Putnam County,L,False,R. Bell,3,100.0,Indiana,3.3,490
18135,Randolph County,R,False,E. Holcomb,1,100.0,Indiana,59.8,6093
18135,Randolph County,D,False,J. Gregg,2,100.0,Indiana,35.5,3621
18135,Randolph County,L,False,R. Bell,3,100.0,Indiana,4.7,482
18137,Ripley County,R,False,E. Holcomb,1,100.0,Indiana,70.0,8948
18137,Ripley County,D,False,J. Gregg,2,100.0,Indiana,27.7,3540
18137,Ripley County,L,False,R. Bell,3,100.0,Indiana,2.3,290
18139,Rush County,R,False,E. Holcomb,1,100.0,Indiana,61.5,4393
18139,Rush County,D,False,J. Gregg,2,100.0,Indiana,34.2,2440
18139,Rush County,L,False,R. Bell,3,100.0,Indiana,4.3,306
18143,Scott County,R,False,E. Holcomb,1,100.0,Indiana,54.4,4869
18143,Scott County,D,False,J. Gregg,2,100.0,Indiana,42.8,3830
18143,Scott County,L,False,R. Bell,3,100.0,Indiana,2.7,245
18145,Shelby County,R,False,E. Holcomb,1,100.0,Indiana,61.6,10998
18145,Shelby County,D,False,J. Gregg,2,100.0,Indiana,34.5,6162
18145,Shelby County,L,False,R. Bell,3,100.0,Indiana,3.9,691
18147,Spencer County,R,False,E. Holcomb,1,100.0,Indiana,56.4,5511
18147,Spencer County,D,False,J. Gregg,2,100.0,Indiana,41.2,4030
18147,Spencer County,L,False,R. Bell,3,100.0,Indiana,2.4,231
18141,St. Joseph County,D,False,J. Gregg,1,100.0,Indiana,52.5,57833
18141,St. Joseph County,R,False,E. Holcomb,2,100.0,Indiana,44.4,48838
18141,St. Joseph County,L,False,R. Bell,3,100.0,Indiana,3.1,3418
18149,Starke County,R,False,E. Holcomb,1,100.0,Indiana,52.4,4694
18149,Starke County,D,False,J. Gregg,2,100.0,Indiana,43.5,3903
18149,Starke County,L,False,R. Bell,3,100.0,Indiana,4.1,368
18151,Steuben County,R,False,E. Holcomb,1,100.0,Indiana,62.9,9174
18151,Steuben County,D,False,J. Gregg,2,100.0,Indiana,33.7,4914
18151,Steuben County,L,False,R. Bell,3,100.0,Indiana,3.5,507
18153,Sullivan County,D,False,J. Gregg,1,100.0,Indiana,55.4,4720
18153,Sullivan County,R,False,E. Holcomb,2,100.0,Indiana,42.5,3623
18153,Sullivan County,L,False,R. Bell,3,100.0,Indiana,2.1,176
18155,Switzerland County,R,False,E. Holcomb,1,100.0,Indiana,58.9,2116
18155,Switzerland County,D,False,J. Gregg,2,100.0,Indiana,38.4,1379
18155,Switzerland County,L,False,R. Bell,3,100.0,Indiana,2.8,100
18157,Tippecanoe County,D,False,J. Gregg,1,100.0,Indiana,48.2,30161
18157,Tippecanoe County,R,False,E. Holcomb,2,100.0,Indiana,48.1,30083
18157,Tippecanoe County,L,False,R. Bell,3,100.0,Indiana,3.7,2292
18159,Tipton County,R,False,E. Holcomb,1,100.0,Indiana,63.1,4712
18159,Tipton County,D,False,J. Gregg,2,100.0,Indiana,33.4,2492
18159,Tipton County,L,False,R. Bell,3,100.0,Indiana,3.5,259
18161,Union County,R,False,E. Holcomb,1,100.0,Indiana,66.8,2179
18161,Union County,D,False,J. Gregg,2,100.0,Indiana,28.7,936
18161,Union County,L,False,R. Bell,3,100.0,Indiana,4.5,147
18163,Vanderburgh County,R,False,E. Holcomb,1,100.0,Indiana,52.8,38097
18163,Vanderburgh County,D,False,J. Gregg,2,100.0,Indiana,44.6,32163
18163,Vanderburgh County,L,False,R. Bell,3,100.0,Indiana,2.6,1892
18165,Vermillion County,D,False,J. Gregg,1,100.0,Indiana,48.6,3339
18165,Vermillion County,R,False,E. Holcomb,2,100.0,Indiana,47.7,3277
18165,Vermillion County,L,False,R. Bell,3,100.0,Indiana,3.7,257
18167,Vigo County,D,False,J. Gregg,1,100.0,Indiana,55.0,21830
18167,Vigo County,R,False,E. Holcomb,2,100.0,Indiana,42.2,16762
18167,Vigo County,L,False,R. Bell,3,100.0,Indiana,2.8,1094
18169,Wabash County,R,False,E. Holcomb,1,100.0,Indiana,64.9,8636
18169,Wabash County,D,False,J. Gregg,2,100.0,Indiana,32.0,4262
18169,Wabash County,L,False,R. Bell,3,100.0,Indiana,3.1,416
18171,Warren County,R,False,E. Holcomb,1,100.0,Indiana,64.7,2538
18171,Warren County,D,False,J. Gregg,2,100.0,Indiana,32.1,1260
18171,Warren County,L,False,R. Bell,3,100.0,Indiana,3.2,126
18173,Warrick County,R,False,E. Holcomb,1,100.0,Indiana,59.1,17418
18173,Warrick County,D,False,J. Gregg,2,100.0,Indiana,38.8,11434
18173,Warrick County,L,False,R. Bell,3,100.0,Indiana,2.1,627
18175,Washington County,R,False,E. Holcomb,1,100.0,Indiana,65.0,7292
18175,Washington County,D,False,J. Gregg,2,100.0,Indiana,32.0,3591
18175,Washington County,L,False,R. Bell,3,100.0,Indiana,3.0,341
18177,Wayne County,R,False,E. Holcomb,1,100.0,Indiana,52.4,13472
18177,Wayne County,D,False,J. Gregg,2,100.0,Indiana,37.0,9518
18177,Wayne County,L,False,R. Bell,3,100.0,Indiana,10.5,2704
18179,Wells County,R,False,E. Holcomb,1,100.0,Indiana,66.9,8760
18179,Wells County,D,False,J. Gregg,2,100.0,Indiana,29.8,3900
18179,Wells County,L,False,R. Bell,3,100.0,Indiana,3.3,428
18181,White County,R,False,E. Holcomb,1,100.0,Indiana,60.5,6014
18181,White County,D,False,J. Gregg,2,100.0,Indiana,35.7,3545
18181,White County,L,False,R. Bell,3,100.0,Indiana,3.8,382
18183,Whitley County,R,False,E. Holcomb,1,100.0,Indiana,64.3,9971
18183,Whitley County,D,False,J. Gregg,2,100.0,Indiana,31.8,4933
18183,Whitley County,L,False,R. Bell,3,100.0,Indiana,4.0,613
29001,Adair County,R,False,E. Greitens,1,100.0,Missouri,56.5,5752
29001,Adair County,D,False,C. Koster,2,100.0,Missouri,40.7,4145
29001,Adair County,L,False,C. Spragins,3,100.0,Missouri,1.3,132
29001,Adair County,G,False,D. Fitz,4,100.0,Missouri,0.8,82
29001,Adair County,I,False,L. Turilli,5,100.0,Missouri,0.7,76
29003,Andrew County,R,False,E. Greitens,1,100.0,Missouri,63.2,5771
29003,Andrew County,D,False,C. Koster,2,100.0,Missouri,34.8,3176
29003,Andrew County,L,False,C. Spragins,3,100.0,Missouri,1.1,98
29003,Andrew County,G,False,D. Fitz,4,100.0,Missouri,0.5,46
29003,Andrew County,I,False,L. Turilli,5,100.0,Missouri,0.4,37
29005,Atchison County,R,False,E. Greitens,1,100.0,Missouri,65.2,1746
29005,Atchison County,D,False,C. Koster,2,100.0,Missouri,31.5,842
29005,Atchison County,L,False,C. Spragins,3,100.0,Missouri,2.1,57
29005,Atchison County,I,False,L. Turilli,4,100.0,Missouri,0.9,23
29005,Atchison County,G,False,D. Fitz,5,100.0,Missouri,0.3,9
29007,Audrain County,R,False,E. Greitens,1,100.0,Missouri,58.1,5831
29007,Audrain County,D,False,C. Koster,2,100.0,Missouri,38.2,3833
29007,Audrain County,L,False,C. Spragins,3,100.0,Missouri,1.6,159
29007,Audrain County,I,False,L. Turilli,4,100.0,Missouri,1.5,147
29007,Audrain County,G,False,D. Fitz,5,100.0,Missouri,0.7,70
29009,Barry County,R,False,E. Greitens,1,100.0,Missouri,68.1,9942
29009,Barry County,D,False,C. Koster,2,100.0,Missouri,28.5,4161
29009,Barry County,L,False,C. Spragins,3,100.0,Missouri,1.5,219
29009,Barry County,I,False,L. Turilli,4,100.0,Missouri,1.0,144
29009,Barry County,G,False,D. Fitz,5,100.0,Missouri,0.9,135
29011,Barton County,R,False,E. Greitens,1,100.0,Missouri,77.2,4553
29011,Barton County,D,False,C. Koster,2,100.0,Missouri,20.4,1203
29011,Barton County,L,False,C. Spragins,3,100.0,Missouri,1.2,69
29011,Barton County,I,False,L. Turilli,4,100.0,Missouri,0.8,50
29011,Barton County,G,False,D. Fitz,5,100.0,Missouri,0.4,24
29013,Bates County,R,False,E. Greitens,1,100.0,Missouri,59.7,4772
29013,Bates County,D,False,C. Koster,2,100.0,Missouri,37.3,2987
29013,Bates County,L,False,C. Spragins,3,100.0,Missouri,1.4,115
29013,Bates County,I,False,L. Turilli,4,100.0,Missouri,0.8,67
29013,Bates County,G,False,D. Fitz,5,100.0,Missouri,0.7,58
29015,Benton County,R,False,E. Greitens,1,100.0,Missouri,63.4,6043
29015,Benton County,D,False,C. Koster,2,100.0,Missouri,33.6,3198
29015,Benton County,L,False,C. Spragins,3,100.0,Missouri,1.5,140
29015,Benton County,I,False,L. Turilli,4,100.0,Missouri,1.1,103
29015,Benton County,G,False,D. Fitz,5,100.0,Missouri,0.5,47
29017,Bollinger County,R,False,E. Greitens,1,100.0,Missouri,72.2,4051
29017,Bollinger County,D,False,C. Koster,2,100.0,Missouri,25.2,1416
29017,Bollinger County,I,False,L. Turilli,3,100.0,Missouri,1.1,63
29017,Bollinger County,L,False,C. Spragins,4,100.0,Missouri,0.7,41
29017,Bollinger County,G,False,D. Fitz,5,100.0,Missouri,0.7,38
29019,Boone County,D,False,C. Koster,1,97.7,Missouri,55.0,45363
29019,Boone County,R,False,E. Greitens,2,97.7,Missouri,41.3,34051
29019,Boone County,L,False,C. Spragins,3,97.7,Missouri,1.9,1549
29019,Boone County,G,False,D. Fitz,4,97.7,Missouri,1.0,861
29019,Boone County,I,False,L. Turilli,5,97.7,Missouri,0.9,702
29021,Buchanan County,R,False,E. Greitens,1,100.0,Missouri,52.6,18706
29021,Buchanan County,D,False,C. Koster,2,100.0,Missouri,43.9,15628
29021,Buchanan County,L,False,C. Spragins,3,100.0,Missouri,1.9,687
29021,Buchanan County,G,False,D. Fitz,4,100.0,Missouri,0.8,284
29021,Buchanan County,I,False,L. Turilli,5,100.0,Missouri,0.7,266
29023,Butler County,R,False,E. Greitens,1,100.0,Missouri,73.8,12595
29023,Butler County,D,False,C. Koster,2,100.0,Missouri,23.7,4039
29023,Butler County,L,False,C. Spragins,3,100.0,Missouri,1.3,214
29023,Butler County,I,False,L. Turilli,4,100.0,Missouri,0.8,133
29023,Butler County,G,False,D. Fitz,5,100.0,Missouri,0.5,91
29025,Caldwell County,R,False,E. Greitens,1,100.0,Missouri,63.1,2726
29025,Caldwell County,D,False,C. Koster,2,100.0,Missouri,33.4,1442
29025,Caldwell County,L,False,C. Spragins,3,100.0,Missouri,1.9,81
29025,Caldwell County,I,False,L. Turilli,4,100.0,Missouri,1.1,47
29025,Caldwell County,G,False,D. Fitz,5,100.0,Missouri,0.5,23
29027,Callaway County,R,False,E. Greitens,1,100.0,Missouri,58.0,11146
29027,Callaway County,D,False,C. Koster,2,100.0,Missouri,38.2,7338
29027,Callaway County,L,False,C. Spragins,3,100.0,Missouri,1.7,319
29027,Callaway County,I,False,L. Turilli,4,100.0,Missouri,1.4,263
29027,Callaway County,G,False,D. Fitz,5,100.0,Missouri,0.9,167
29029,Camden County,R,False,E. Greitens,1,100.0,Missouri,67.1,14860
29029,Camden County,D,False,C. Koster,2,100.0,Missouri,29.8,6600
29029,Camden County,L,False,C. Spragins,3,100.0,Missouri,1.5,328
29029,Camden County,I,False,L. Turilli,4,100.0,Missouri,1.0,224
29029,Camden County,G,False,D. Fitz,5,100.0,Missouri,0.6,130
29031,Cape Girardeau County,R,False,E. Greitens,1,100.0,Missouri,65.7,24141
29031,Cape Girardeau County,D,False,C. Koster,2,100.0,Missouri,31.3,11509
29031,Cape Girardeau County,L,False,C. Spragins,3,100.0,Missouri,1.4,525
29031,Cape Girardeau County,I,False,L. Turilli,4,100.0,Missouri,1.0,376
29031,Cape Girardeau County,G,False,D. Fitz,5,100.0,Missouri,0.5,195
29033,Carroll County,R,False,E. Greitens,1,92.9,Missouri,65.3,2837
29033,Carroll County,D,False,C. Koster,2,92.9,Missouri,32.0,1392
29033,Carroll County,L,False,C. Spragins,3,92.9,Missouri,1.2,53
29033,Carroll County,G,False,D. Fitz,4,92.9,Missouri,0.7,31
