fips,geo_name,individual_party,is_incumbent,is_winner,name,rank,reporting_pct,state,vote_pct,votes
13,13th District Election,republican,True,True,M. Thornberry,1,100.0,Texas,90.0,198730.0
13,13th District Election,independent_or_other,False,False,C. DeWeese,2,100.0,Texas,6.7,14687.0
13,13th District Election,independent_or_other,False,False,R. Tomlinson,3,100.0,Texas,3.4,7437.0
14,14th District Election,republican,True,True,R. Weber,1,100.0,Texas,61.9,160340.0
14,14th District Election,democrat,False,False,M. Cole,2,100.0,Texas,38.1,98815.0
15,15th District Election,democrat,False,True,V. Gonzalez,1,100.0,Texas,57.3,101592.0
15,15th District Election,republican,False,False,T. Westley,2,100.0,Texas,37.7,66732.0
15,15th District Election,independent_or_other,False,False,V. Tijerina,3,100.0,Texas,3.1,5439.0
15,15th District Election,independent_or_other,False,False,R. Leone,4,100.0,Texas,1.9,3435.0
16,16th District Election,democrat,True,True,B. O'Rourke,1,100.0,Texas,85.8,148027.0
16,16th District Election,independent_or_other,False,False,J. Perez,2,100.0,Texas,9.9,17144.0
16,16th District Election,independent_or_other,False,False,M. Gourdoux,3,100.0,Texas,4.3,7413.0
17,17th District Election,republican,True,True,B. Flores,1,100.0,Texas,60.8,149157.0
17,17th District Election,democrat,False,False,W. Matta,2,100.0,Texas,35.2,86352.0
17,17th District Election,independent_or_other,False,False,C. Patterson,3,100.0,Texas,3.9,9685.0
18,18th District Election,democrat,True,True,S. Jackson Lee,1,100.0,Texas,73.5,149928.0
18,18th District Election,republican,False,False,L. Bartley,2,100.0,Texas,23.6,48248.0
18,18th District Election,independent_or_other,False,False,T. Kleven,3,100.0,Texas,2.9,5838.0
19,19th District Election,republican,False,True,J. Arrington,1,100.0,Texas,86.7,175980.0
19,19th District Election,independent_or_other,False,False,T. Bonar,2,100.0,Texas,8.5,17339.0
19,19th District Election,independent_or_other,False,False,M. Lawson,3,100.0,Texas,4.8,9761.0
20,20th District Election,democrat,True,True,J. Castro,1,100.0,Texas,79.7,149522.0
20,20th District Election,independent_or_other,False,False,J. Blunt,2,100.0,Texas,15.5,29023.0
20,20th District Election,independent_or_other,False,False,P. Pipkin,3,100.0,Texas,4.8,8969.0
21,21st District Election,republican,True,True,L. Smith,1,100.0,Texas,57.0,202523.0
21,21st District Election,democrat,False,False,T. Wakely,2,100.0,Texas,36.4,129253.0
21,21st District Election,independent_or_other,False,False,M. Loewe,3,100.0,Texas,4.1,14698.0
21,21st District Election,independent_or_other,False,False,T. Diaz,4,100.0,Texas,2.4,8520.0
22,22nd District Election,republican,True,True,P. Olson,1,100.0,Texas,59.5,181663.0
22,22nd District Election,democrat,False,False,M. Gibson,2,100.0,Texas,40.5,123462.0
23,23rd District Election,republican,True,True,W. Hurd,1,100.0,Texas,48.5,109816.0
23,23rd District Election,democrat,False,False,P. Gallego,2,100.0,Texas,46.8,106049.0
23,23rd District Election,independent_or_other,False,False,R. Corvalan,3,100.0,Texas,4.7,10717.0
24,24th District Election,republican,True,True,K. Marchant,1,95.7,Texas,56.2,154364.0
24,24th District Election,democrat,False,False,J. McDowell,2,95.7,Texas,39.3,107845.0
24,24th District Election,independent_or_other,False,False,M. Kolls,3,95.7,Texas,3.1,8574.0
24,24th District Election,independent_or_other,False,False,K. McCormick,4,95.7,Texas,1.4,3742.0
25,25th District Election,republican,True,True,R. Williams,1,100.0,Texas,58.4,180579.0
25,25th District Election,democrat,False,False,K. Thomas,2,100.0,Texas,37.7,116552.0
25,25th District Election,independent_or_other,False,False,L. Schneiderman,3,100.0,Texas,3.9,12092.0
26,26th District Election,republican,True,True,M. Burgess,1,86.5,Texas,66.3,210313.0
26,26th District Election,democrat,False,False,E. Mauck,2,86.5,Texas,29.6,93954.0
26,26th District Election,independent_or_other,False,False,M. Boler,3,86.5,Texas,4.0,12734.0
27,27th District Election,republican,True,True,B. Farenthold,1,100.0,Texas,61.7,141722.0
27,27th District Election,democrat,False,False,R. Barrera,2,100.0,Texas,38.3,87931.0
28,28th District Election,democrat,True,True,H. Cuellar,1,100.0,Texas,66.2,121980.0
28,28th District Election,republican,False,False,Z. Hardin,2,100.0,Texas,31.3,57683.0
28,28th District Election,independent_or_other,False,False,M. Cary,3,100.0,Texas,2.5,4607.0
29,29th District Election,democrat,True,True,G. Green,1,100.0,Texas,72.5,95508.0
29,29th District Election,republican,False,False,J. Garza,2,100.0,Texas,24.0,31619.0
29,29th District Election,independent_or_other,False,False,R. Perez,3,100.0,Texas,2.4,3229.0
29,29th District Election,independent_or_other,False,False,J. Partsch-Galvan,4,100.0,Texas,1.1,1453.0
30,30th District Election,democrat,True,True,E. Johnson,1,100.0,Texas,77.9,169905.0
30,30th District Election,republican,False,False,C. Lingerfelt,2,100.0,Texas,19.0,41365.0
30,30th District Election,independent_or_other,False,False,J. Woods,3,100.0,Texas,2.2,4740.0
30,30th District Election,independent_or_other,False,False,T. Prentice,4,100.0,Texas,0.9,2051.0
31,31st District Election,republican,True,True,J. Carter,1,100.0,Texas,58.4,165678.0
31,31st District Election,democrat,False,False,M. Clark,2,100.0,Texas,36.5,103543.0
31,31st District Election,independent_or_other,False,False,S. Ballard,3,100.0,Texas,5.2,14638.0
32,32nd District Election,republican,True,True,P. Sessions,1,100.0,Texas,71.1,162212.0
32,32nd District Election,independent_or_other,False,False,E. Rankin,2,100.0,Texas,19.0,43297.0
32,32nd District Election,independent_or_other,False,False,G. Stuard,3,100.0,Texas,9.9,22692.0
33,33rd District Election,democrat,True,True,M. Veasey,1,100.0,Texas,73.7,92914.0
33,33rd District Election,republican,False,False,M. Mitchell,2,100.0,Texas,26.3,33156.0
34,34th District Election,democrat,True,True,F. Vela,1,100.0,Texas,62.7,104513.0
34,34th District Election,republican,False,False,R. Gonzalez,2,100.0,Texas,37.3,62240.0
35,35th District Election,democrat,True,True,L. Doggett,1,100.0,Texas,63.1,124161.0
35,35th District Election,republican,False,False,S. Narvaiz,2,100.0,Texas,31.6,62212.0
35,35th District Election,independent_or_other,False,False,R. Smith,3,100.0,Texas,3.3,6484.0
35,35th District Election,independent_or_other,False,False,S. Trimble,4,100.0,Texas,2.1,4064.0
36,36th District Election,republican,True,True,B. Babin,1,100.0,Texas,88.7,203779.0
36,36th District Election,independent_or_other,False,False,H. Ridley,2,100.0,Texas,11.3,25911.0
1,1st District Election,republican,True,True,R. Bishop,1,92.8,Utah,65.4,157106.0
1,1st District Election,democrat,False,False,P. Clemens,2,92.8,Utah,27.2,65403.0
1,1st District Election,independent_or_other,False,False,C. Bowden,3,92.8,Utah,5.7,13734.0
1,1st District Election,independent_or_other,False,False,C. Fairbanks,4,92.8,Utah,1.7,4068.0
2,2nd District Election,republican,True,True,C. Stewart,1,96.4,Utah,61.5,149838.0
2,2nd District Election,democrat,False,False,C. Albarran,2,96.4,Utah,34.1,83131.0
2,2nd District Election,independent_or_other,False,False,P. McCollaum,3,96.4,Utah,4.4,10724.0
3,3rd District Election,republican,True,True,J. Chaffetz,1,92.2,Utah,73.3,186743.0
3,3rd District Election,democrat,False,False,S. Tryon,2,92.2,Utah,26.7,68104.0
4,4th District Election,republican,True,True,M. Love,1,91.9,Utah,53.5,123459.0
4,4th District Election,democrat,False,False,D. Owens,2,91.9,Utah,41.7,96284.0
4,4th District Election,independent_or_other,False,False,C. Simonsen,3,91.9,Utah,4.8,10959.0
1,1st District Election,democrat,True,True,P. Welch,1,100.0,Vermont,90.0,263400.0
1,1st District Election,independent_or_other,False,False,E. Clawson,2,100.0,Vermont,10.0,29326.0
1,1st District Election,republican,True,True,R. Wittman,1,99.2,Virginia,60.9,221826.0
1,1st District Election,democrat,False,False,M. Rowe,2,99.2,Virginia,35.8,130320.0
1,1st District Election,independent_or_other,False,False,G. Parker,3,99.2,Virginia,3.3,12150.0
2,2nd District Election,republican,False,True,S. Taylor,1,100.0,Virginia,61.7,172586.0
2,2nd District Election,democrat,False,False,S. Brown,2,100.0,Virginia,38.3,106979.0
3,3rd District Election,democrat,True,True,R. Scott,1,97.7,Virginia,66.9,199748.0
3,3rd District Election,republican,False,False,M. Williams,2,97.7,Virginia,33.1,99047.0
4,4th District Election,democrat,False,True,D. McEachin,1,100.0,Virginia,57.3,191939.0
4,4th District Election,republican,False,False,M. Wade,2,100.0,Virginia,42.7,143261.0
5,5th District Election,republican,False,True,T. Garrett,1,99.7,Virginia,58.3,206577.0
5,5th District Election,democrat,False,False,J. Dittmar,2,99.7,Virginia,41.7,147656.0
6,6th District Election,republican,True,True,R. Goodlatte,1,100.0,Virginia,66.7,223915.0
6,6th District Election,democrat,False,False,K. Degner,2,100.0,Virginia,33.3,111699.0
7,7th District Election,republican,True,True,D. Brat,1,100.0,Virginia,57.9,217968.0
7,7th District Election,democrat,False,False,E. Bedell,2,100.0,Virginia,42.1,158692.0
8,8th District Election,democrat,True,True,D. Beyer,1,100.0,Virginia,68.6,245775.0
8,8th District Election,republican,False,False,C. Hernick,2,100.0,Virginia,27.4,98123.0
8,8th District Election,independent_or_other,False,False,J. Gracia,3,100.0,Virginia,4.1,14617.0
9,9th District Election,republican,True,True,M. Griffith,1,100.0,Virginia,68.7,212666.0
9,9th District Election,democrat,False,False,D. Kitts,2,100.0,Virginia,28.4,87822.0
9,9th District Election,independent_or_other,False,False,J. Boyd,3,100.0,Virginia,2.9,9098.0
10,10th District Election,republican,True,True,B. Comstock,1,99.5,Virginia,52.9,204019.0
10,10th District Election,democrat,False,False,L. Bennett,2,99.5,Virginia,47.1,181977.0
11,11th District Election,democrat,True,True,G. Connolly,1,100.0,Virginia,,
1,1st District Election,democrat,True,True,S. DelBene,1,90.2,Washington,55.5,179521.0
1,1st District Election,republican,False,False,R. Sutherland,2,90.2,Washington,44.5,144212.0
2,2nd District Election,democrat,True,True,R. Larsen,1,92.4,Washington,64.0,195661.0
2,2nd District Election,republican,False,False,M. Hennemann,2,92.4,Washington,36.0,109838.0
3,3rd District Election,republican,True,True,J. Herrera Beutler,1,93.1,Washington,61.4,183375.0
3,3rd District Election,democrat,False,False,J. Moeller,2,93.1,Washington,38.6,115277.0
4,4th District Election,republican,True,True,D. Newhouse,1,84.5,Washington,57.4,121256.0
4,4th District Election,republican,False,False,C. Didier,2,84.5,Washington,42.6,90091.0
5,5th District Election,republican,True,True,C. McMorris Rodgers,1,88.8,Washington,59.5,170711.0
5,5th District Election,democrat,False,False,J. Pakootas,2,88.8,Washington,40.5,116110.0
6,6th District Election,democrat,True,True,D. Kilmer,1,91.5,Washington,61.7,189168.0
6,6th District Election,republican,False,False,T. Bloom,2,91.5,Washington,38.3,117388.0
7,7th District Election,democrat,False,True,P. Jayapal,1,87.1,Washington,56.1,192566.0
7,7th District Election,democrat,False,False,B. Walkinshaw,2,87.1,Washington,43.9,150803.0
8,8th District Election,republican,True,True,D. Reichert,1,87.6,Washington,60.0,174729.0
8,8th District Election,democrat,False,False,T. Ventrella,2,87.6,Washington,40.0,116268.0
9,9th District Election,democrat,True,True,A. Smith,1,82.6,Washington,73.0,186787.0
9,9th District Election,republican,False,False,D. Basler,2,82.6,Washington,27.0,68998.0
10,10th District Election,democrat,True,True,D. Heck,1,91.6,Washington,58.7,159208.0
10,10th District Election,republican,False,False,J. Postma,2,91.6,Washington,41.3,112164.0
1,1st District Election,republican,True,True,D. McKinley,1,100.0,West Virginia,69.0,162339.0
1,1st District Election,democrat,False,False,M. Manypenny,2,100.0,West Virginia,31.0,73025.0
2,2nd District Election,republican,True,True,A. Mooney,1,100.0,West Virginia,58.2,140153.0
2,2nd District Election,democrat,False,False,M. Hunt,2,100.0,West Virginia,41.8,100551.0
3,3rd District Election,republican,True,True,E. Jenkins,1,100.0,West Virginia,67.9,139700.0
3,3rd District Election,democrat,False,False,M. Detch,2,100.0,West Virginia,24.0,49309.0
3,3rd District Election,independent_or_other,False,False,Z. Lawhorn,3,100.0,West Virginia,8.2,16777.0
1,1st District Election,republican,True,True,P. Ryan,1,100.0,Wisconsin,65.0,230063.0
1,1st District Election,democrat,False,False,R. Solen,2,100.0,Wisconsin,30.2,106857.0
1,1st District Election,independent_or_other,False,False,S. Zimmerman,3,100.0,Wisconsin,2.7,9435.0
1,1st District Election,independent_or_other,False,False,J. Lebeck,4,100.0,Wisconsin,2.1,7493.0
2,2nd District Election,democrat,True,True,M. Pocan,1,100.0,Wisconsin,68.7,275016.0
2,2nd District Election,republican,False,False,P. Theron,2,100.0,Wisconsin,31.3,125033.0
3,3rd District Election,democrat,True,True,R. Kind,1,100.0,Wisconsin,,
4,4th District Election,democrat,True,True,G. Moore,1,100.0,Wisconsin,77.0,220389.0
4,4th District Election,independent_or_other,False,False,R. Raymond,2,100.0,Wisconsin,11.7,33496.0
4,4th District Election,independent_or_other,False,False,A. Craig,3,100.0,Wisconsin,11.3,32184.0
5,5th District Election,republican,True,True,J. Sensenbrenner,1,100.0,Wisconsin,66.8,260703.0
5,5th District Election,democrat,False,False,K. Penebaker,2,100.0,Wisconsin,29.3,114469.0
5,5th District Election,independent_or_other,False,False,J. Arndt,3,100.0,Wisconsin,3.9,15324.0
6,6th District Election,republican,True,True,G. Grothman,1,100.0,Wisconsin,57.2,203920.0
6,6th District Election,democrat,False,False,S. Lloyd,2,100.0,Wisconsin,37.3,132908.0
6,6th District Election,independent_or_other,False,False,J. Dahlke,3,100.0,Wisconsin,5.5,19690.0
7,7th District Election,republican,True,True,S. Duffy,1,100.0,Wisconsin,61.8,222834.0
7,7th District Election,democrat,False,False,M. Hoeft,2,100.0,Wisconsin,38.2,137910.0
8,8th District Election,republican,False,True,M. Gallagher,1,100.0,Wisconsin,62.7,227732.0
8,8th District Election,democrat,False,False,T. Nelson,2,100.0,Wisconsin,37.3,135648.0
1,1st District Election,republican,False,True,L. Cheney,1,100.0,Wyoming,62.2,156040.0
1,1st District Election,democrat,False,False,R. Greene,2,100.0,Wyoming,30.1,75419.0
1,1st District Election,independent_or_other,False,False,D. Cummings,3,100.0,Wyoming,4.1,10381.0
1,1st District Election,independent_or_other,False,False,L. Struempf,4,100.0,Wyoming,3.6,9028.0
